txid,timestamp,src_ip,dst_ip,src_port,dst_port,protocol,network_timestamp,connection_duration_sec,packet_count,bytes_transferred,src_country,dst_country,src_asn,dst_asn
TX10007292,2026-06-16 17:13:00,10.14.30.7,10.11.20.2,18333,8333,TCP,2026-06-16 17:12:54,17.097,149,25442,GB,SG,AS2856,AS9506
TX10000232,2026-06-16 17:54:00,10.15.10.5,10.14.20.5,8333,8333,TCP,2026-06-16 17:53:41,11.347,2955,141604,AU,CA,AS4804,AS577
TX10003390,2026-06-16 18:27:00,10.15.30.3,10.14.20.5,18333,8333,TCP,2026-06-16 18:26:54,89.902,371,35132,GB,AU,AS2856,AS1221
TX10005975,2026-06-16 18:43:00,10.13.30.1,10.15.30.1,8333,8333,TCP,2026-06-16 18:42:51,24.311,37,44366,CA,IN,AS812,AS55836
TX10009754,2026-06-16 19:56:00,10.13.30.3,10.12.20.7,8333,8333,TCP,2026-06-16 19:55:43,39.833,204,29644,US,GB,AS7922,AS5089
TX10004309,2026-06-16 19:57:00,10.14.10.5,10.12.20.7,18333,8333,TCP,2026-06-16 19:56:50,31.645,359,55153,IN,NL,AS45609,AS1136
TX10001568,2026-06-16 20:05:00,10.11.30.3,10.12.10.5,18444,8333,TCP,2026-06-16 20:04:54,81.118,87,32873,IN,IN,AS55836,AS45609
TX10007853,2026-06-16 20:53:00,10.13.30.2,10.11.30.8,8333,8333,TCP,2026-06-16 20:52:54,72.294,39,18193,GB,US,AS2856,AS7922
TX10007918,2026-06-16 21:20:00,10.14.10.8,10.12.20.3,18444,8333,TCP,2026-06-16 21:19:54,36.079,327,16205,US,CA,AS15169,AS577
TX10003689,2026-06-16 21:23:00,10.11.20.4,10.12.10.6,18333,8333,TCP,2026-06-16 21:22:50,14.525,267,16433,US,AU,AS15169,AS1221
TX10009574,2026-06-16 22:21:00,10.11.10.7,10.12.20.6,8333,8333,TCP,2026-06-16 22:20:51,75.753,382,13904,IN,DE,AS55836,AS3320
TX10007284,2026-06-16 22:32:00,10.15.10.2,10.13.20.2,8333,8333,TCP,2026-06-16 22:31:56,71.438,168,8929,IN,GB,AS4755,AS5089
TX10002721,2026-06-16 23:01:00,10.15.30.8,10.11.10.7,18333,8333,TCP,2026-06-16 23:00:41,8.236,286,50776,IN,CA,AS4755,AS577
TX10000702,2026-06-16 23:02:00,10.14.20.2,10.11.10.3,18444,8333,TCP,2026-06-16 23:01:43,4.843,3308,83752,US,CA,AS7922,AS812
TX10003591,2026-06-16 23:37:00,10.13.20.4,10.15.20.8,8333,8333,TCP,2026-06-16 23:36:57,55.324,212,32612,IN,SG,AS45609,AS9506
TX10005597,2026-06-17 00:33:00,10.12.30.4,10.13.10.5,8333,8333,TCP,2026-06-17 00:33:00,67.066,385,2837,GB,IN,AS2856,AS45609
TX10000974,2026-06-17 00:43:00,10.11.30.6,10.12.10.6,18444,8333,TCP,2026-06-17 00:42:41,5.355,4866,345617,IN,SG,AS4755,AS4657
TX10004224,2026-06-17 00:44:00,10.12.20.6,10.12.30.6,18444,8333,TCP,2026-06-17 00:43:57,15.164,59,10044,IN,GB,AS4755,AS5089
TX10001911,2026-06-17 00:51:00,10.13.30.3,10.11.10.1,8333,8333,TCP,2026-06-17 00:50:50,32.854,149,41283,IN,CA,AS45609,AS577
TX10007229,2026-06-17 01:18:00,10.15.20.1,10.11.30.4,18333,8333,TCP,2026-06-17 01:17:54,66.604,336,26295,CA,AU,AS577,AS4804
TX10002245,2026-06-17 02:35:00,10.13.10.1,10.14.10.1,8333,8333,TCP,2026-06-17 02:34:59,64.023,302,58356,NL,IN,AS1136,AS45609
TX10001720,2026-06-17 02:35:00,10.14.30.7,10.13.20.7,18444,8333,TCP,2026-06-17 02:34:54,77.687,373,18114,DE,NL,AS3320,AS1136
TX10006149,2026-06-17 04:17:00,10.12.30.2,10.13.20.3,8333,8333,TCP,2026-06-17 04:16:58,38.588,242,14515,US,CA,AS7922,AS812
TX10004073,2026-06-17 04:29:00,10.11.10.6,10.11.10.4,18333,8333,TCP,2026-06-17 04:28:47,31.601,86,32623,CA,IN,AS577,AS45609
TX10009780,2026-06-17 04:36:00,10.13.20.1,10.11.30.5,18444,8333,TCP,2026-06-17 04:35:55,28.24,258,37176,AU,IN,AS4804,AS45609
TX10009348,2026-06-17 05:03:00,10.15.30.3,10.15.10.2,18444,8333,TCP,2026-06-17 05:02:46,4.963,322,56743,US,CA,AS7922,AS577
TX10001463,2026-06-17 05:16:00,10.12.20.4,10.12.10.5,18444,8333,TCP,2026-06-17 05:15:50,85.008,25,29500,DE,AU,AS3320,AS4804
TX10006963,2026-06-17 05:30:00,10.14.20.3,10.14.20.1,18444,8333,TCP,2026-06-17 05:29:50,30.832,364,42234,DE,CA,AS6805,AS577
TX10004270,2026-06-17 05:41:00,10.12.10.8,10.15.20.6,18444,8333,TCP,2026-06-17 05:40:43,6.863,62,7757,AU,GB,AS4804,AS5089
TX10008199,2026-06-17 05:45:00,10.11.20.7,10.12.30.5,18444,8333,TCP,2026-06-17 05:44:54,18.694,247,51899,DE,GB,AS6805,AS5089
TX10003917,2026-06-17 05:47:00,10.11.10.6,10.13.20.5,18333,8333,TCP,2026-06-17 05:46:48,63.649,151,20284,IN,CA,AS4755,AS577
TX10009020,2026-06-17 06:10:00,10.15.30.6,10.12.30.1,8333,8333,TCP,2026-06-17 06:09:44,62.117,260,8084,NL,SG,AS1136,AS4657
TX10000211,2026-06-17 06:14:00,10.13.10.6,10.15.20.4,18444,8333,TCP,2026-06-17 06:13:48,9.611,2371,741869,DE,IN,AS3320,AS55836
TX10009521,2026-06-17 06:19:00,10.12.10.2,10.13.20.1,18333,8333,TCP,2026-06-17 06:18:44,87.957,98,29333,GB,US,AS5089,AS7922
TX10002951,2026-06-17 06:44:00,10.14.10.7,10.14.20.3,8333,8333,TCP,2026-06-17 06:43:42,40.262,104,26480,IN,SG,AS55836,AS9506
TX10004328,2026-06-17 06:47:00,10.11.30.2,10.12.20.8,8333,8333,TCP,2026-06-17 06:47:00,76.001,204,58492,DE,DE,AS6805,AS6805
TX10008888,2026-06-17 07:11:00,10.13.10.6,10.15.20.3,18444,8333,TCP,2026-06-17 07:10:53,72.178,376,44899,US,IN,AS7922,AS45609
TX10008723,2026-06-17 07:14:00,10.14.20.2,10.15.20.6,18444,8333,TCP,2026-06-17 07:13:46,70.867,86,47027,IN,IN,AS4755,AS45609
TX10005284,2026-06-17 07:16:00,10.12.20.8,10.15.10.1,18333,8333,TCP,2026-06-17 07:16:00,33.978,283,7324,IN,AU,AS4755,AS1221
TX10005343,2026-06-17 08:16:00,10.12.30.3,10.12.30.3,8333,8333,TCP,2026-06-17 08:15:42,70.262,180,37012,DE,IN,AS3320,AS45609
TX10007525,2026-06-17 08:26:00,10.15.30.3,10.12.20.2,18444,8333,TCP,2026-06-17 08:25:41,25.984,275,20707,AU,NL,AS4804,AS6830
TX10004069,2026-06-17 09:06:00,10.12.30.8,10.15.20.6,18333,8333,TCP,2026-06-17 09:05:44,86.671,92,30513,IN,CA,AS55836,AS812
TX10009584,2026-06-17 09:07:00,10.15.10.6,10.15.30.4,18333,8333,TCP,2026-06-17 09:06:59,17.277,284,44688,GB,DE,AS2856,AS3320
TX10005346,2026-06-17 10:03:00,10.13.10.6,10.13.20.3,18444,8333,TCP,2026-06-17 10:02:50,77.527,316,21557,US,DE,AS7922,AS6805
TX10008768,2026-06-17 11:42:00,10.15.10.5,10.13.20.7,18333,8333,TCP,2026-06-17 11:41:48,27.334,152,56112,IN,US,AS55836,AS7922
TX10004913,2026-06-17 11:50:00,10.14.30.4,10.12.20.6,18333,8333,TCP,2026-06-17 11:49:55,63.724,91,50168,US,SG,AS7922,AS4657
TX10001713,2026-06-17 13:21:00,10.15.30.5,10.15.30.4,18444,8333,TCP,2026-06-17 13:20:45,82.37,82,2018,US,DE,AS7018,AS6805
TX10007422,2026-06-17 13:40:00,10.14.20.4,10.13.20.8,18333,8333,TCP,2026-06-17 13:39:47,55.05,387,55842,US,NL,AS7018,AS1136
TX10000457,2026-06-17 14:14:00,10.12.20.2,10.14.10.7,18444,8333,TCP,2026-06-17 14:13:48,3.068,2600,119244,US,IN,AS7018,AS45609
TX10005026,2026-06-17 14:39:00,10.13.30.5,10.13.10.4,18444,8333,TCP,2026-06-17 14:38:55,31.685,56,20902,DE,AU,AS3320,AS4804
TX10007136,2026-06-17 14:40:00,10.15.20.4,10.13.30.6,18333,8333,TCP,2026-06-17 14:39:41,84.151,279,6745,GB,US,AS2856,AS7018
TX10005229,2026-06-17 14:53:00,10.12.30.6,10.12.20.7,18444,8333,TCP,2026-06-17 14:52:49,50.801,180,47523,AU,DE,AS4804,AS6805
TX10000909,2026-06-17 14:57:00,10.13.20.6,10.13.10.7,8333,8333,TCP,2026-06-17 14:56:46,10.833,4226,427753,GB,NL,AS2856,AS6830
TX10004498,2026-06-17 16:03:00,10.13.30.6,10.14.20.1,18444,8333,TCP,2026-06-17 16:02:54,38.88,367,49753,SG,DE,AS4657,AS6805
TX10006960,2026-06-17 17:01:00,10.11.20.7,10.14.10.8,18444,8333,TCP,2026-06-17 17:00:53,29.336,28,39391,AU,NL,AS1221,AS6830
TX10008691,2026-06-17 17:12:00,10.12.20.6,10.14.30.1,18444,8333,TCP,2026-06-17 17:11:51,55.772,297,23602,US,NL,AS7922,AS1136
TX10000124,2026-06-17 17:35:00,10.14.20.8,10.15.10.8,8333,8333,TCP,2026-06-17 17:34:50,10.423,1830,632519,IN,CA,AS45609,AS577
TX10004588,2026-06-17 17:54:00,10.11.10.8,10.14.30.2,18333,8333,TCP,2026-06-17 17:53:56,84.767,80,56067,CA,CA,AS577,AS577
TX10009149,2026-06-17 18:27:00,10.14.30.5,10.11.20.8,18444,8333,TCP,2026-06-17 18:27:00,17.991,383,59891,IN,IN,AS4755,AS55836
TX10005601,2026-06-17 18:31:00,10.13.10.4,10.11.20.6,18333,8333,TCP,2026-06-17 18:30:50,4.279,252,13192,US,DE,AS15169,AS3320
TX10002741,2026-06-17 18:51:00,10.12.20.6,10.12.10.4,18444,8333,TCP,2026-06-17 18:50:53,55.406,220,41951,DE,IN,AS3320,AS45609
TX10000765,2026-06-17 19:08:00,10.13.10.6,10.12.10.4,18444,8333,TCP,2026-06-17 19:07:41,5.878,3474,693185,US,NL,AS7922,AS1136
TX10005064,2026-06-17 19:55:00,10.14.30.1,10.12.20.2,18444,8333,TCP,2026-06-17 19:54:56,10.541,77,13131,SG,GB,AS9506,AS5089
TX10001185,2026-06-17 20:03:00,10.11.20.1,10.13.30.5,18444,8333,TCP,2026-06-17 20:02:51,52.134,182,39643,IN,IN,AS45609,AS55836
TX10004667,2026-06-17 20:07:00,10.13.10.1,10.15.20.8,18333,8333,TCP,2026-06-17 20:06:54,42.574,123,40338,IN,CA,AS4755,AS577
TX10008133,2026-06-17 20:18:00,10.12.30.2,10.11.30.3,8333,8333,TCP,2026-06-17 20:17:56,33.454,240,43617,IN,US,AS4755,AS7018
TX10000505,2026-06-17 20:28:00,10.15.30.2,10.11.10.7,8333,8333,TCP,2026-06-17 20:27:53,8.735,2203,656952,US,SG,AS15169,AS4657
TX10005783,2026-06-17 20:38:00,10.11.10.1,10.11.20.3,18444,8333,TCP,2026-06-17 20:37:53,17.736,390,27690,SG,AU,AS9506,AS1221
TX10008265,2026-06-17 20:44:00,10.11.10.6,10.15.20.8,18333,8333,TCP,2026-06-17 20:43:52,84.278,80,50470,GB,NL,AS2856,AS6830
TX10004777,2026-06-17 20:47:00,10.14.20.6,10.12.20.5,8333,8333,TCP,2026-06-17 20:46:59,37.375,20,50717,SG,IN,AS4657,AS45609
TX10007249,2026-06-17 21:13:00,10.14.20.6,10.14.30.7,18444,8333,TCP,2026-06-17 21:12:44,79.788,154,27283,IN,NL,AS45609,AS6830
TX10008826,2026-06-17 21:17:00,10.15.30.3,10.12.30.6,8333,8333,TCP,2026-06-17 21:16:57,65.385,131,56657,GB,AU,AS2856,AS1221
TX10002521,2026-06-17 21:22:00,10.11.10.6,10.13.20.6,18444,8333,TCP,2026-06-17 21:21:55,29.773,258,52201,CA,GB,AS577,AS2856
TX10008289,2026-06-17 21:38:00,10.11.30.3,10.15.10.5,18333,8333,TCP,2026-06-17 21:37:41,76.501,233,24929,DE,US,AS3320,AS7018
TX10002909,2026-06-17 22:44:00,10.15.10.8,10.14.30.5,18444,8333,TCP,2026-06-17 22:43:53,42.298,160,20244,SG,US,AS4657,AS15169
TX10002953,2026-06-17 22:46:00,10.11.20.5,10.12.10.2,18333,8333,TCP,2026-06-17 22:45:59,51.866,286,41098,DE,DE,AS3320,AS6805
TX10005591,2026-06-17 22:49:00,10.14.30.6,10.15.30.1,8333,8333,TCP,2026-06-17 22:49:00,79.68,124,33479,NL,DE,AS6830,AS6805
TX10001479,2026-06-17 23:24:00,10.11.10.1,10.15.10.1,18333,8333,TCP,2026-06-17 23:23:55,11.473,232,10424,GB,CA,AS2856,AS577
TX10004363,2026-06-17 23:33:00,10.13.10.2,10.14.20.3,18444,8333,TCP,2026-06-17 23:32:56,85.694,324,46808,AU,CA,AS4804,AS577
TX10003680,2026-06-17 23:42:00,10.12.10.7,10.13.20.1,18444,8333,TCP,2026-06-17 23:41:45,34.826,276,27670,CA,SG,AS577,AS4657
TX10000964,2026-06-17 23:46:00,10.15.20.2,10.13.30.2,18444,8333,TCP,2026-06-17 23:45:52,7.83,2915,441390,CA,IN,AS812,AS4755
TX10001042,2026-06-18 00:08:00,10.14.20.6,10.14.30.2,18333,8333,TCP,2026-06-18 00:07:41,59.556,168,11624,US,CA,AS7018,AS812
TX10004740,2026-06-18 00:08:00,10.12.20.5,10.14.10.3,18444,8333,TCP,2026-06-18 00:07:50,68.518,199,50855,US,AU,AS15169,AS1221
TX10007245,2026-06-18 01:09:00,10.15.30.6,10.14.10.3,18333,8333,TCP,2026-06-18 01:08:57,17.013,373,15848,IN,IN,AS45609,AS45609
TX10001444,2026-06-18 02:49:00,10.14.30.5,10.11.30.6,18444,8333,TCP,2026-06-18 02:48:47,21.531,161,27554,US,IN,AS7922,AS55836
TX10004672,2026-06-18 03:05:00,10.11.20.2,10.14.10.8,8333,8333,TCP,2026-06-18 03:04:50,31.643,144,8142,IN,NL,AS45609,AS6830
TX10009180,2026-06-18 03:11:00,10.11.30.7,10.11.10.2,18444,8333,TCP,2026-06-18 03:10:59,36.617,68,49467,IN,IN,AS45609,AS4755
TX10007830,2026-06-18 03:23:00,10.11.30.4,10.11.30.1,18333,8333,TCP,2026-06-18 03:22:43,30.021,92,47669,IN,DE,AS55836,AS3320
TX10001096,2026-06-18 03:26:00,10.15.10.6,10.11.30.3,18333,8333,TCP,2026-06-18 03:25:51,26.864,194,19863,US,GB,AS15169,AS2856
TX10005014,2026-06-18 03:37:00,10.15.30.1,10.15.20.3,18444,8333,TCP,2026-06-18 03:36:44,18.625,354,29857,IN,DE,AS45609,AS6805
TX10006108,2026-06-18 04:02:00,10.13.20.5,10.13.20.4,18333,8333,TCP,2026-06-18 04:01:59,28.711,62,23921,US,CA,AS7018,AS577
TX10009129,2026-06-18 04:41:00,10.13.10.6,10.14.20.5,8333,8333,TCP,2026-06-18 04:40:54,62.922,138,55356,SG,AU,AS9506,AS1221
TX10007822,2026-06-18 04:53:00,10.15.20.5,10.15.30.5,8333,8333,TCP,2026-06-18 04:52:50,37.417,65,47891,US,GB,AS7018,AS5089
TX10003565,2026-06-18 04:55:00,10.13.20.7,10.11.30.8,18444,8333,TCP,2026-06-18 04:55:00,31.972,176,13188,IN,US,AS45609,AS7922
TX10008438,2026-06-18 04:59:00,10.15.10.4,10.13.30.8,8333,8333,TCP,2026-06-18 04:58:59,61.566,53,39732,AU,CA,AS1221,AS812
TX10000326,2026-06-18 05:51:00,10.15.20.4,10.14.30.5,8333,8333,TCP,2026-06-18 05:50:42,10.001,3290,690305,GB,SG,AS2856,AS4657
TX10003579,2026-06-18 06:20:00,10.12.30.1,10.15.30.2,8333,8333,TCP,2026-06-18 06:19:45,2.931,277,27382,US,NL,AS7018,AS1136
TX10007950,2026-06-18 07:32:00,10.15.20.3,10.12.20.2,18333,8333,TCP,2026-06-18 07:31:53,80.827,195,37704,IN,GB,AS55836,AS5089
TX10009418,2026-06-18 07:42:00,10.14.10.8,10.13.30.8,18333,8333,TCP,2026-06-18 07:41:58,86.477,370,49717,US,AU,AS7922,AS4804
TX10001563,2026-06-18 08:11:00,10.15.10.1,10.11.10.7,8333,8333,TCP,2026-06-18 08:10:43,17.847,382,21326,CA,CA,AS812,AS577
TX10000280,2026-06-18 08:19:00,10.15.20.5,10.14.30.1,18333,8333,TCP,2026-06-18 08:18:49,3.218,3998,145645,CA,US,AS577,AS15169
TX10005913,2026-06-18 08:28:00,10.14.10.8,10.12.30.1,18444,8333,TCP,2026-06-18 08:27:46,30.2,47,23465,IN,SG,AS45609,AS9506
TX10009781,2026-06-18 09:55:00,10.15.30.7,10.15.20.6,18444,8333,TCP,2026-06-18 09:54:41,73.238,23,48488,SG,IN,AS9506,AS55836
TX10009277,2026-06-18 10:00:00,10.11.20.4,10.11.20.6,18333,8333,TCP,2026-06-18 10:00:00,49.181,191,20272,SG,US,AS9506,AS7018
TX10000718,2026-06-18 10:05:00,10.14.10.3,10.11.30.7,8333,8333,TCP,2026-06-18 10:04:49,0.477,930,188095,AU,CA,AS4804,AS577
TX10008919,2026-06-18 10:42:00,10.14.20.6,10.14.30.2,18333,8333,TCP,2026-06-18 10:41:57,18.59,127,29344,IN,DE,AS45609,AS3320
TX10009769,2026-06-18 10:43:00,10.15.10.6,10.15.10.5,18333,8333,TCP,2026-06-18 10:42:44,24.71,186,49427,CA,AU,AS812,AS1221
TX10004752,2026-06-18 11:55:00,10.14.30.8,10.13.20.7,18444,8333,TCP,2026-06-18 11:54:45,58.126,187,38149,IN,CA,AS45609,AS812
TX10009065,2026-06-18 12:34:00,10.11.10.2,10.12.30.4,18444,8333,TCP,2026-06-18 12:33:55,46.88,331,9839,IN,NL,AS55836,AS6830
TX10007993,2026-06-18 13:33:00,10.13.30.2,10.12.20.4,8333,8333,TCP,2026-06-18 13:32:44,33.91,294,8323,US,AU,AS15169,AS4804
TX10007556,2026-06-18 14:06:00,10.14.10.3,10.14.10.7,18333,8333,TCP,2026-06-18 14:05:59,23.108,187,3377,US,SG,AS7018,AS4657
TX10006643,2026-06-18 14:07:00,10.11.20.2,10.12.30.8,18333,8333,TCP,2026-06-18 14:06:59,30.912,77,32289,AU,AU,AS1221,AS4804
TX10005741,2026-06-18 14:11:00,10.14.30.7,10.15.10.1,8333,8333,TCP,2026-06-18 14:10:45,34.679,82,19846,GB,AU,AS2856,AS4804
TX10007801,2026-06-18 14:13:00,10.13.20.8,10.13.30.3,18444,8333,TCP,2026-06-18 14:12:50,11.352,392,5111,CA,NL,AS577,AS1136
TX10002014,2026-06-18 15:30:00,10.12.20.5,10.13.30.1,18444,8333,TCP,2026-06-18 15:29:45,45.049,133,40410,NL,GB,AS6830,AS5089
TX10007025,2026-06-18 16:05:00,10.12.10.7,10.11.20.6,18444,8333,TCP,2026-06-18 16:04:41,14.562,242,45802,US,SG,AS15169,AS4657
TX10006397,2026-06-18 16:14:00,10.12.20.3,10.15.30.5,8333,8333,TCP,2026-06-18 16:13:41,87.488,179,39948,SG,GB,AS9506,AS2856
TX10004617,2026-06-18 17:18:00,10.11.20.1,10.15.10.4,18444,8333,TCP,2026-06-18 17:17:45,43.565,36,32128,IN,CA,AS45609,AS577
TX10002595,2026-06-18 17:56:00,10.13.20.3,10.14.10.3,18444,8333,TCP,2026-06-18 17:55:51,26.231,44,32840,IN,NL,AS45609,AS6830
TX10008291,2026-06-18 18:00:00,10.14.10.2,10.12.20.2,18444,8333,TCP,2026-06-18 17:59:43,84.185,77,16488,SG,NL,AS4657,AS1136
TX10006240,2026-06-18 18:01:00,10.15.20.8,10.14.30.8,8333,8333,TCP,2026-06-18 18:00:41,16.853,292,49491,CA,SG,AS812,AS4657
TX10007905,2026-06-18 18:51:00,10.12.20.8,10.11.20.3,8333,8333,TCP,2026-06-18 18:50:46,75.182,282,51686,IN,IN,AS4755,AS55836
TX10000665,2026-06-18 18:59:00,10.13.20.4,10.11.20.3,18333,8333,TCP,2026-06-18 18:58:48,8.468,3063,450232,SG,CA,AS4657,AS577
TX10005336,2026-06-18 19:02:00,10.13.20.2,10.15.10.7,18333,8333,TCP,2026-06-18 19:01:46,14.872,190,7799,IN,US,AS55836,AS7922
TX10004654,2026-06-18 19:15:00,10.12.10.3,10.15.10.4,18333,8333,TCP,2026-06-18 19:14:51,34.22,370,54704,US,NL,AS7922,AS1136
TX10004906,2026-06-18 19:25:00,10.15.30.4,10.13.10.5,18333,8333,TCP,2026-06-18 19:24:58,19.633,236,29337,DE,SG,AS3320,AS9506
TX10004988,2026-06-18 19:30:00,10.11.20.8,10.11.20.6,18444,8333,TCP,2026-06-18 19:29:50,11.707,291,24234,CA,US,AS577,AS15169
TX10001354,2026-06-18 19:38:00,10.15.30.2,10.13.30.7,18333,8333,TCP,2026-06-18 19:37:58,88.911,153,9455,US,DE,AS7018,AS6805
TX10005138,2026-06-18 19:41:00,10.15.30.3,10.12.30.1,18333,8333,TCP,2026-06-18 19:40:42,35.511,383,32993,US,AU,AS7922,AS1221
TX10009433,2026-06-18 19:41:00,10.14.20.8,10.14.30.6,18333,8333,TCP,2026-06-18 19:40:52,61.955,164,50456,US,NL,AS15169,AS1136
TX10008725,2026-06-18 20:16:00,10.14.10.5,10.14.30.4,18444,8333,TCP,2026-06-18 20:15:44,41.49,99,30120,GB,CA,AS2856,AS577
TX10008575,2026-06-18 20:43:00,10.12.20.4,10.15.20.7,18333,8333,TCP,2026-06-18 20:42:59,52.824,368,51283,CA,DE,AS812,AS6805
TX10000735,2026-06-18 20:43:00,10.15.10.8,10.11.10.6,18333,8333,TCP,2026-06-18 20:42:43,4.806,3166,497797,US,DE,AS15169,AS6805
TX10005549,2026-06-18 21:21:00,10.15.20.3,10.15.30.3,18444,8333,TCP,2026-06-18 21:20:59,30.197,391,5085,IN,IN,AS55836,AS45609
TX10002837,2026-06-18 22:05:00,10.14.30.8,10.15.20.3,8333,8333,TCP,2026-06-18 22:04:53,4.257,64,34387,IN,DE,AS45609,AS3320
TX10001047,2026-06-18 22:17:00,10.12.20.5,10.12.30.3,8333,8333,TCP,2026-06-18 22:16:41,34.613,301,47314,DE,AU,AS3320,AS1221
TX10002138,2026-06-18 22:37:00,10.14.20.1,10.14.10.3,18444,8333,TCP,2026-06-18 22:36:54,65.975,375,54710,NL,NL,AS6830,AS6830
TX10000713,2026-06-18 22:52:00,10.12.20.4,10.12.30.2,18444,8333,TCP,2026-06-18 22:51:49,5.314,2810,445754,NL,IN,AS6830,AS45609
TX10001924,2026-06-18 23:04:00,10.12.10.4,10.12.20.6,18444,8333,TCP,2026-06-18 23:03:58,15.222,356,31955,IN,CA,AS45609,AS812
TX10004742,2026-06-18 23:24:00,10.14.30.8,10.15.10.6,18333,8333,TCP,2026-06-18 23:23:54,45.972,46,27432,IN,GB,AS45609,AS5089
TX10009552,2026-06-18 23:33:00,10.14.20.7,10.14.20.1,8333,8333,TCP,2026-06-18 23:32:54,63.707,379,56427,CA,IN,AS577,AS55836
TX10003963,2026-06-18 23:44:00,10.12.10.6,10.13.20.7,8333,8333,TCP,2026-06-18 23:43:51,12.672,392,15289,NL,GB,AS6830,AS2856
TX10005853,2026-06-19 00:05:00,10.12.10.8,10.11.30.7,18333,8333,TCP,2026-06-19 00:04:53,13.785,320,15108,IN,AU,AS45609,AS1221
TX10002959,2026-06-19 00:07:00,10.13.20.8,10.14.30.7,8333,8333,TCP,2026-06-19 00:06:51,31.401,278,25318,DE,AU,AS6805,AS1221
TX10003007,2026-06-19 00:18:00,10.15.20.7,10.14.30.6,18444,8333,TCP,2026-06-19 00:17:53,33.45,339,47752,DE,US,AS6805,AS15169
TX10006669,2026-06-19 00:31:00,10.14.10.8,10.14.10.6,8333,8333,TCP,2026-06-19 00:30:44,65.514,196,2741,US,SG,AS15169,AS9506
TX10008145,2026-06-19 00:46:00,10.12.30.2,10.11.10.8,18333,8333,TCP,2026-06-19 00:45:49,72.432,60,2692,IN,SG,AS45609,AS4657
TX10002432,2026-06-19 00:56:00,10.13.10.7,10.12.20.5,8333,8333,TCP,2026-06-19 00:55:51,2.177,380,26909,IN,SG,AS4755,AS9506
TX10004964,2026-06-19 01:15:00,10.11.20.2,10.12.20.4,18444,8333,TCP,2026-06-19 01:14:57,47.8,238,36765,SG,SG,AS9506,AS4657
TX10009900,2026-06-19 01:26:00,10.14.10.5,10.11.30.8,8333,8333,TCP,2026-06-19 01:25:54,23.196,62,47166,NL,AU,AS1136,AS1221
TX10009991,2026-06-19 01:56:00,10.13.30.7,10.13.10.7,18444,8333,TCP,2026-06-19 01:55:49,27.63,395,7158,NL,GB,AS6830,AS5089
TX10003236,2026-06-19 02:17:00,10.14.30.1,10.11.30.2,18333,8333,TCP,2026-06-19 02:16:58,38.128,335,53399,GB,CA,AS2856,AS577
TX10008254,2026-06-19 02:27:00,10.14.30.4,10.12.20.1,8333,8333,TCP,2026-06-19 02:26:57,34.55,27,35753,US,US,AS7018,AS7922
TX10002403,2026-06-19 02:32:00,10.15.10.2,10.14.10.8,8333,8333,TCP,2026-06-19 02:31:57,38.842,272,40338,IN,SG,AS55836,AS9506
TX10003835,2026-06-19 02:52:00,10.13.30.3,10.12.20.5,18333,8333,TCP,2026-06-19 02:51:54,77.702,372,6821,US,CA,AS7018,AS577
TX10000605,2026-06-19 02:54:00,10.14.30.1,10.11.10.7,18333,8333,TCP,2026-06-19 02:53:42,10.331,4720,162252,IN,GB,AS45609,AS2856
TX10002109,2026-06-19 03:21:00,10.12.20.4,10.12.20.2,8333,8333,TCP,2026-06-19 03:20:48,50.743,383,43463,CA,CA,AS812,AS577
TX10004815,2026-06-19 03:36:00,10.14.20.7,10.12.10.1,8333,8333,TCP,2026-06-19 03:35:58,61.462,115,19620,IN,IN,AS4755,AS55836
TX10005887,2026-06-19 04:09:00,10.13.10.2,10.13.30.4,18333,8333,TCP,2026-06-19 04:08:59,8.845,261,59421,GB,NL,AS5089,AS6830
TX10007773,2026-06-19 04:13:00,10.11.10.4,10.11.30.2,8333,8333,TCP,2026-06-19 04:12:59,81.606,98,28776,IN,US,AS4755,AS7018
TX10002825,2026-06-19 04:17:00,10.11.30.8,10.14.30.1,18333,8333,TCP,2026-06-19 04:16:41,65.209,219,44892,DE,NL,AS3320,AS1136
TX10007494,2026-06-19 04:19:00,10.11.20.6,10.13.10.6,18333,8333,TCP,2026-06-19 04:18:51,9.605,267,47043,US,SG,AS7922,AS4657
TX10005608,2026-06-19 04:21:00,10.15.10.7,10.15.20.7,18333,8333,TCP,2026-06-19 04:20:50,37.752,108,25977,NL,CA,AS6830,AS577
TX10004978,2026-06-19 04:27:00,10.15.20.7,10.15.20.6,8333,8333,TCP,2026-06-19 04:26:43,38.108,111,8067,US,GB,AS15169,AS2856
TX10003966,2026-06-19 04:33:00,10.14.30.6,10.11.20.4,18333,8333,TCP,2026-06-19 04:32:41,6.306,363,30099,US,CA,AS7922,AS577
TX10000706,2026-06-19 05:02:00,10.12.10.3,10.14.20.5,18333,8333,TCP,2026-06-19 05:01:46,9.762,1247,599181,SG,DE,AS4657,AS6805
TX10000016,2026-06-19 05:03:00,10.11.10.3,10.11.20.2,8333,8333,TCP,2026-06-19 05:02:59,8.733,3976,339663,SG,NL,AS4657,AS1136
TX10007289,2026-06-19 06:10:00,10.14.10.5,10.13.20.7,18444,8333,TCP,2026-06-19 06:09:55,81.623,367,38241,DE,SG,AS3320,AS4657
