txid,timestamp,block_height,time_step,src_ip,dst_ip,src_port,dst_port,protocol,network_timestamp,connection_duration_sec,packet_count,bytes_transferred,src_country,dst_country,src_asn,dst_asn,input_addresses,output_addresses,input_amounts,output_amounts,total_input_amount_btc,total_output_amount_btc,fee_btc,num_inputs,num_outputs,script_type,source_wallet,destination_wallet,transaction_frequency_24h,avg_time_gap_min,wallet_degree,unique_ip_count,country_count,asn_count,ground_truth,scenario
TX10001064,2026-06-19 17:33:00,874393,170,10.15.10.8,10.15.30.2,8333,8333,TCP,2026-06-19 17:32:42,6.641,89,47354,AU,NL,AS4804,AS6830,W001979,W001097,0.145768,0.145229,0.145768,0.145229,0.00054,1,1,P2SH,W001979,W001097,2,348.404,7,4,1,2,synthetic_normal,normal
TX10003943,2026-06-19 17:56:00,874395,170,10.13.10.8,10.14.10.4,18444,8333,TCP,2026-06-19 17:55:42,10.866,356,56317,IN,SG,AS45609,AS4657,W002423|W000719,W001914,0.347430|0.045049,0.389167,0.392479,0.389167,0.003312,2,1,P2SH,W002423,W001914,8,112.562,7,2,2,2,synthetic_normal,normal
TX10004142,2026-06-19 18:01:00,874396,170,10.11.30.8,10.11.30.3,18444,8333,TCP,2026-06-19 18:00:47,36.888,74,54182,IN,NL,AS4755,AS1136,W001265,W001798|W000578|W000912|W001807,0.577825,0.240331|0.239644|0.048387|0.048855,0.577825,0.577216,0.000608,1,4,P2WSH,W001265,W001798,5,96.598,5,1,1,2,synthetic_normal,normal
TX10001529,2026-06-19 18:46:00,874400,170,10.11.10.3,10.11.10.7,18444,8333,TCP,2026-06-19 18:45:54,47.625,347,9804,CA,NL,AS812,AS6830,W000038,W001900|W001954|W000333,0.231489,0.102177|0.039648|0.086885,0.231489,0.228709,0.002779,1,3,P2WPKH,W000038,W001900,7,248.605,11,2,2,2,synthetic_normal,normal
TX10002102,2026-06-19 19:55:00,874407,170,10.11.30.1,10.11.10.8,18333,8333,TCP,2026-06-19 19:54:46,28.648,96,36112,NL,GB,AS6830,AS5089,W000785|W000086|W000547,W001077|W000369|W000361,0.339863|0.051853|0.226809,0.232912|0.307115|0.075564,0.618526,0.615591,0.002935,3,3,P2SH,W000785,W001077,6,224.133,17,2,2,1,synthetic_normal,normal
TX10004969,2026-06-19 20:12:00,874409,170,10.12.20.4,10.13.20.7,8333,8333,TCP,2026-06-19 20:11:59,47.402,396,21534,US,AU,AS15169,AS4804,W000572,W001042|W000329|W000674,0.669951,0.365619|0.091007|0.212369,0.669951,0.668996,0.000956,1,3,P2PKH,W000572,W001042,9,325.969,17,3,2,1,synthetic_normal,normal
TX10000222,2026-06-19 20:42:00,874412,170,10.12.30.8,10.13.30.7,8333,8333,TCP,2026-06-19 20:41:46,1.029,2026,616874,CA,IN,AS812,AS4755,W000012|W002181,W000645|W001681|W002363|W001008|W001088|W000437|W001283,3.117864|3.957927,1.774212|1.202051|0.493229|2.448636|0.669492|0.186079|0.261961,7.075791,7.03566,0.040131,2,7,P2WPKH,W000012,W000645,109,0.793,73,2,7,8,synthetic_anomalous,ip_wallet_reuse
TX10009886,2026-06-19 21:14:00,874415,170,10.11.30.6,10.14.20.1,8333,8333,TCP,2026-06-19 21:13:45,32.299,307,30375,IN,US,AS55836,AS15169,W001258|W002460|W000527,W000611,0.045884|0.363746|0.030168,0.438891,0.439799,0.438891,0.000908,3,1,P2WSH,W001258,W000611,14,42.954,15,4,2,1,synthetic_normal,normal
TX10002310,2026-06-19 21:28:00,874416,170,10.12.10.4,10.14.20.7,8333,8333,TCP,2026-06-19 21:27:52,30.213,76,2925,US,NL,AS7922,AS6830,W002398|W001207|W002057,W002344,0.606878|0.401373|0.011058,1.017063,1.01931,1.017063,0.002246,3,1,P2WSH,W002398,W002344,12,30.473,4,4,1,2,synthetic_normal,normal
TX10005499,2026-06-19 22:01:00,874420,170,10.12.20.5,10.14.10.4,8333,8333,TCP,2026-06-19 22:00:56,84.186,311,6893,NL,NL,AS6830,AS1136,W001874|W001398|W001184,W001888,0.007948|0.023075|0.404713,0.432428,0.435737,0.432428,0.003309,3,1,P2SH,W001874,W001888,6,38.833,16,2,2,2,synthetic_normal,normal
TX10008484,2026-06-19 23:12:00,874427,170,10.13.30.8,10.12.20.6,18333,8333,TCP,2026-06-19 23:11:47,4.81,368,56939,AU,SG,AS1221,AS4657,W000346,W002293|W000857|W002125|W001847,0.217115,0.054064|0.010529|0.040033|0.109184,0.217115,0.213809,0.003306,1,4,P2PKH,W000346,W002293,13,211.124,8,1,1,2,synthetic_normal,normal
TX10005746,2026-06-19 23:28:00,874428,170,10.15.20.4,10.13.20.2,8333,8333,TCP,2026-06-19 23:27:50,50.35,390,56316,AU,US,AS4804,AS15169,W001378,W002046|W001246|W001500|W000502,0.457918,0.046558|0.174789|0.230031|0.006248,0.457918,0.457626,0.000292,1,4,P2PKH,W001378,W002046,6,245.596,9,3,2,1,synthetic_normal,normal
TX10008576,2026-06-19 23:28:00,874428,170,10.14.30.7,10.11.10.1,8333,8333,TCP,2026-06-19 23:27:42,47.749,358,14478,US,US,AS15169,AS7922,W000991|W000650|W000032,W001061|W000745|W001310|W002008,0.126744|0.129775|0.126901,0.144373|0.067793|0.030367|0.138213,0.383419,0.380745,0.002674,3,4,P2PKH,W000991,W001061,10,133.556,15,1,1,2,synthetic_normal,normal
TX10002173,2026-06-20 00:41:00,874436,170,10.14.30.5,10.14.10.6,18333,8333,TCP,2026-06-20 00:40:50,75.108,87,35473,SG,GB,AS4657,AS5089,W000357,W000538,2.582391,2.581252,2.582391,2.581252,0.001139,1,1,P2WSH,W000357,W000538,5,220.904,14,3,2,1,synthetic_normal,normal
TX10001993,2026-06-20 01:15:00,874439,170,10.14.20.8,10.15.20.4,18333,8333,TCP,2026-06-20 01:14:52,77.599,288,59838,US,IN,AS7018,AS55836,W001892,W000246|W002385|W001619|W001571,0.557646,0.012476|0.154534|0.311932|0.078619,0.557646,0.55756,8.6e-05,1,4,P2PKH,W001892,W000246,9,210.627,12,1,1,1,synthetic_normal,normal
TX10006026,2026-06-20 01:19:00,874439,170,10.15.30.2,10.12.20.2,18333,8333,TCP,2026-06-20 01:18:55,6.469,208,42213,GB,IN,AS5089,AS45609,W000436|W000822|W002078,W000011|W001579|W000403,0.115630|0.171714|0.135077,0.255962|0.045202|0.118847,0.422421,0.42001,0.002411,3,3,P2PKH,W000436,W000011,8,50.558,13,1,2,1,synthetic_normal,normal
TX10008996,2026-06-20 02:15:00,874445,170,10.13.10.5,10.12.30.4,18333,8333,TCP,2026-06-20 02:14:44,51.109,347,4226,IN,NL,AS45609,AS6830,W001144,W002403|W001656|W002436|W001303,0.767643,0.004914|0.240991|0.310033|0.211263,0.767643,0.767201,0.000442,1,4,P2PKH,W001144,W002403,1,180.919,15,4,2,2,synthetic_normal,normal
TX10008531,2026-06-20 02:27:00,874446,170,10.11.10.1,10.15.10.7,18444,8333,TCP,2026-06-20 02:26:53,54.143,333,53945,GB,IN,AS5089,AS4755,W001877,W002136,0.330477,0.329253,0.330477,0.329253,0.001224,1,1,P2SH,W001877,W002136,2,180.426,13,2,1,2,synthetic_normal,normal
TX10004204,2026-06-20 03:59:00,874455,170,10.13.30.2,10.12.10.8,18444,8333,TCP,2026-06-20 03:58:43,38.821,247,31846,US,NL,AS7922,AS6830,W000206|W001717|W000349,W001187,0.516449|0.082962|0.887475,1.484516,1.486885,1.484516,0.002369,3,1,P2SH,W000206,W001187,4,309.406,13,1,2,1,synthetic_normal,normal
TX10005613,2026-06-20 04:34:00,874459,170,10.15.30.5,10.11.20.6,18444,8333,TCP,2026-06-20 04:33:42,49.54,185,51395,IN,DE,AS4755,AS3320,W000010|W001947|W000256,W000445|W000337|W002252,0.117683|0.000620|0.066517,0.041744|0.039318|0.102011,0.18482,0.183073,0.001747,3,3,P2PKH,W000010,W000445,13,180.524,6,4,2,1,synthetic_normal,normal
TX10002332,2026-06-20 05:04:00,874462,170,10.12.20.6,10.12.30.5,8333,8333,TCP,2026-06-20 05:03:53,78.644,207,42491,IN,CA,AS4755,AS812,W001341|W000417,W000560,0.038654|0.486921,0.522013,0.525575,0.522013,0.003562,2,1,P2SH,W001341,W000560,15,322.073,3,4,2,2,synthetic_normal,normal
TX10003811,2026-06-20 05:20:00,874464,170,10.14.20.5,10.13.30.7,18444,8333,TCP,2026-06-20 05:19:58,67.976,53,22675,GB,DE,AS2856,AS6805,W000923|W000092,W000711,0.059417|0.172231,0.228809,0.231648,0.228809,0.002838,2,1,P2WPKH,W000923,W000711,3,86.918,15,1,1,2,synthetic_normal,normal
TX10006930,2026-06-20 06:35:00,874471,170,10.13.20.1,10.12.30.4,8333,8333,TCP,2026-06-20 06:34:41,8.619,327,28475,NL,DE,AS6830,AS3320,W000840|W000623,W000445|W000716|W000874|W002164,0.095583|0.189176,0.016917|0.174906|0.085111|0.005534,0.284759,0.282468,0.00229,2,4,P2WPKH,W000840,W000445,7,73.669,8,3,2,2,synthetic_normal,normal
TX10005510,2026-06-20 06:56:00,874473,170,10.12.10.5,10.12.20.5,8333,8333,TCP,2026-06-20 06:55:45,70.745,367,58468,GB,DE,AS5089,AS6805,W000466,W000623,0.277507,0.274217,0.277507,0.274217,0.00329,1,1,P2PKH,W000466,W000623,9,265.756,3,1,2,1,synthetic_normal,normal
TX10003987,2026-06-20 07:52:00,874479,170,10.15.20.4,10.13.10.5,8333,8333,TCP,2026-06-20 07:52:00,32.161,235,23931,SG,NL,AS4657,AS1136,W002117,W000233|W000746|W001523,0.232859,0.090674|0.101110|0.038883,0.232859,0.230667,0.002193,1,3,P2WSH,W002117,W000233,3,58.344,9,3,2,1,synthetic_normal,normal
TX10002607,2026-06-20 08:23:00,874482,171,10.11.20.8,10.11.10.7,8333,8333,TCP,2026-06-20 08:22:48,22.42,46,54278,DE,SG,AS3320,AS9506,W001988|W000735,W001499|W000051,0.116203|0.229246,0.157441|0.185953,0.34545,0.343393,0.002056,2,2,P2SH,W001988,W001499,12,226.152,6,1,1,1,synthetic_normal,normal
TX10009288,2026-06-20 08:58:00,874485,171,10.14.20.8,10.14.30.5,8333,8333,TCP,2026-06-20 08:57:54,36.823,369,41764,DE,IN,AS6805,AS45609,W001544|W001703|W001809,W001413|W000848|W000160|W000938,0.556244|0.143829|0.015328,0.096526|0.187446|0.052004|0.375447,0.715401,0.711423,0.003978,3,4,P2SH,W001544,W001413,1,236.408,13,1,2,1,synthetic_normal,normal
TX10009570,2026-06-20 10:49:00,874496,171,10.15.20.1,10.13.20.3,18444,8333,TCP,2026-06-20 10:48:54,77.733,336,58064,DE,CA,AS6805,AS812,W000010|W001809|W000219,W001230,0.079312|0.038039|0.372965,0.488099,0.490315,0.488099,0.002216,3,1,P2WSH,W000010,W001230,4,310.653,1,1,2,2,synthetic_normal,normal
TX10006314,2026-06-20 11:37:00,874501,171,10.12.30.4,10.11.30.7,18333,8333,TCP,2026-06-20 11:36:55,46.159,156,6771,AU,AU,AS1221,AS1221,W001206|W001816,W002158|W000851,0.111852|0.193621,0.155085|0.146730,0.305473,0.301815,0.003658,2,2,P2SH,W001206,W002158,5,111.168,6,3,2,2,synthetic_normal,normal
TX10002549,2026-06-20 11:44:00,874502,171,10.15.30.5,10.13.10.4,18333,8333,TCP,2026-06-20 11:43:57,85.173,335,31100,AU,SG,AS1221,AS9506,W000846|W000494|W002417,W000020|W002012|W000892,0.298723|0.073361|0.101481,0.433890|0.025207|0.014093,0.473566,0.47319,0.000375,3,3,P2SH,W000846,W000020,6,204.814,18,1,1,1,synthetic_normal,normal
TX10004857,2026-06-20 12:11:00,874505,171,10.13.20.8,10.15.20.4,18444,8333,TCP,2026-06-20 12:10:58,20.286,56,16828,AU,DE,AS1221,AS3320,W001753|W001373|W002317,W001416|W000696,0.016144|0.081454|0.570082,0.528694|0.135104,0.66768,0.663798,0.003882,3,2,P2WPKH,W001753,W001416,9,50.499,10,2,1,1,synthetic_normal,normal
TX10005246,2026-06-20 12:14:00,874505,171,10.11.20.6,10.15.30.2,18444,8333,TCP,2026-06-20 12:13:48,67.11,181,14167,IN,AU,AS4755,AS1221,W002074|W001541,W000885|W002492|W002004,0.257485|0.324416,0.103701|0.379590|0.097838,0.5819,0.581128,0.000772,2,3,P2WPKH,W002074,W000885,13,299.886,17,1,1,1,synthetic_normal,normal
TX10005822,2026-06-20 12:56:00,874509,171,10.12.10.6,10.13.20.3,18333,8333,TCP,2026-06-20 12:55:47,11.325,161,13883,SG,AU,AS4657,AS4804,W001564|W000957|W002016,W000285|W001446|W001544|W001176,0.030007|0.021155|0.526620,0.086141|0.202380|0.072016|0.214958,0.577782,0.575496,0.002287,3,4,P2SH,W001564,W000285,14,146.827,8,4,1,2,synthetic_normal,normal
TX10009093,2026-06-20 14:38:00,874519,171,10.13.30.5,10.14.10.2,18333,8333,TCP,2026-06-20 14:37:47,51.023,135,36126,IN,US,AS4755,AS7922,W000180|W002077|W000480,W000723,0.187143|0.013752|0.122293,0.320127,0.323189,0.320127,0.003062,3,1,P2PKH,W000180,W000723,12,55.041,4,4,2,1,synthetic_normal,normal
TX10008155,2026-06-20 15:01:00,874522,171,10.12.20.6,10.13.10.6,18444,8333,TCP,2026-06-20 15:00:42,5.842,297,45741,US,CA,AS7018,AS812,W001231|W001982|W002429,W000201,0.322513|0.074053|0.023990,0.419546,0.420556,0.419546,0.00101,3,1,P2WSH,W001231,W000201,9,337.582,17,2,1,1,synthetic_normal,normal
TX10001098,2026-06-20 15:14:00,874523,171,10.14.10.7,10.15.10.5,18444,8333,TCP,2026-06-20 15:13:41,68.227,362,56221,US,US,AS7018,AS7922,W000422,W001502|W001545|W000501,0.344179,0.145911|0.041927|0.152821,0.344179,0.34066,0.003519,1,3,P2WPKH,W000422,W001502,9,238.6,17,1,2,1,synthetic_normal,normal
TX10001055,2026-06-20 15:26:00,874524,171,10.11.20.8,10.15.10.3,18444,8333,TCP,2026-06-20 15:25:45,74.933,111,45036,US,NL,AS7018,AS6830,W002055|W001581,W000982|W001127|W000186|W002086,0.394143|0.614239,0.197472|0.196744|0.303317|0.310555,1.008382,1.008087,0.000294,2,4,P2WPKH,W002055,W000982,5,16.342,14,1,1,1,synthetic_normal,normal
TX10006264,2026-06-20 16:29:00,874530,171,10.13.20.7,10.15.30.1,18444,8333,TCP,2026-06-20 16:28:51,30.371,336,25180,IN,SG,AS4755,AS9506,W001371|W000556|W000290,W000737|W001774|W000731|W001575,0.043133|0.058733|0.370332,0.014234|0.186345|0.148702|0.118970,0.472199,0.468251,0.003948,3,4,P2PKH,W001371,W000737,15,17.523,3,3,1,1,synthetic_normal,normal
TX10007672,2026-06-20 16:30:00,874531,171,10.15.10.3,10.13.30.3,18333,8333,TCP,2026-06-20 16:29:47,35.558,118,13025,GB,CA,AS5089,AS577,W002102,W000961,0.494733,0.493589,0.494733,0.493589,0.001145,1,1,P2WPKH,W002102,W000961,4,180.045,18,2,1,1,synthetic_normal,normal
TX10003149,2026-06-20 16:38:00,874531,171,10.11.30.7,10.11.10.4,18444,8333,TCP,2026-06-20 16:37:43,2.478,320,51837,SG,SG,AS4657,AS4657,W001201|W000318,W001546|W000599|W001191|W002052,0.129098|0.330750,0.200782|0.230697|0.004577|0.021329,0.459848,0.457385,0.002463,2,4,P2WPKH,W001201,W001546,14,202.996,6,4,2,2,synthetic_normal,normal
TX10004542,2026-06-20 17:20:00,874536,171,10.13.30.1,10.12.30.8,18444,8333,TCP,2026-06-20 17:19:51,35.101,371,4414,US,IN,AS15169,AS55836,W000360|W002286,W000287|W000904,0.230067|0.085620,0.136506|0.176603,0.315687,0.313109,0.002578,2,2,P2WPKH,W000360,W000287,11,264.341,16,3,1,1,synthetic_normal,normal
TX10003656,2026-06-20 17:34:00,874537,171,10.13.10.1,10.14.30.5,18444,8333,TCP,2026-06-20 17:33:45,51.067,314,29472,IN,US,AS4755,AS7018,W000119|W002124|W001684,W001618,0.433047|0.099226|0.063937,0.594803,0.59621,0.594803,0.001408,3,1,P2WSH,W000119,W001618,7,31.612,1,1,2,1,synthetic_normal,normal
TX10002684,2026-06-20 18:01:00,874540,171,10.12.20.6,10.15.20.8,8333,8333,TCP,2026-06-20 18:00:46,72.788,104,44798,US,DE,AS7922,AS6805,W000678|W000036|W002402,W001357|W002277|W002498,0.026274|0.099553|0.135783,0.130557|0.109063|0.021511,0.261611,0.261131,0.00048,3,3,P2WPKH,W000678,W001357,6,18.271,19,1,1,2,synthetic_normal,normal
TX10007929,2026-06-20 18:06:00,874540,171,10.13.10.8,10.12.20.5,8333,8333,TCP,2026-06-20 18:05:53,6.325,290,46040,IN,NL,AS55836,AS1136,W000244,W001056|W002099,0.255097,0.011796|0.242950,0.255097,0.254746,0.000352,1,2,P2WSH,W000244,W001056,3,290.377,5,4,2,1,synthetic_normal,normal
TX10007050,2026-06-20 18:12:00,874541,171,10.14.30.5,10.13.10.7,18444,8333,TCP,2026-06-20 18:11:41,66.309,45,8282,DE,IN,AS6805,AS4755,W001939,W001858|W001926|W000060|W000058,0.773430,0.259671|0.372811|0.049151|0.089883,0.77343,0.771515,0.001915,1,4,P2SH,W001939,W001858,13,130.764,15,1,1,1,synthetic_normal,normal
TX10003347,2026-06-20 18:25:00,874542,171,10.13.30.8,10.12.10.5,18444,8333,TCP,2026-06-20 18:24:57,61.077,103,17473,US,GB,AS15169,AS5089,W001140|W001934|W001632,W000844,0.121621|0.010497|0.044078,0.175724,0.176196,0.175724,0.000472,3,1,P2WSH,W001140,W000844,11,66.61,14,2,1,1,synthetic_normal,normal
TX10009201,2026-06-20 18:56:00,874545,171,10.12.20.1,10.12.10.1,18444,8333,TCP,2026-06-20 18:55:57,75.373,232,43585,US,AU,AS15169,AS4804,W001898|W001298,W000638|W001616|W001880,1.173807|0.074338,0.175960|0.078016|0.990849,1.248144,1.244825,0.003319,2,3,P2SH,W001898,W000638,15,13.65,8,4,2,1,synthetic_normal,normal
TX10000407,2026-06-20 20:40:00,874556,171,10.14.10.4,10.11.10.5,18333,8333,TCP,2026-06-20 20:39:52,1.219,4394,71108,DE,CA,AS3320,AS577,W000029|W001113|W001325,W000005|W001252|W002172|W002035,0.653104|1.752149|0.311966,1.440011|0.632454|0.575792|0.029453,2.717218,2.677709,0.039509,3,4,P2WPKH,W000029,W000005,86,1.359,204,19,7,4,synthetic_anomalous,layered_transfer
TX10007203,2026-06-20 20:59:00,874557,171,10.11.10.8,10.12.10.1,18333,8333,TCP,2026-06-20 20:58:55,17.797,151,55775,CA,IN,AS812,AS4755,W002265|W002045,W000366|W000826|W001844|W000995,0.215199|0.115189,0.070014|0.039904|0.044805|0.171954,0.330388,0.326677,0.003711,2,4,P2PKH,W002265,W000366,3,347.266,16,2,1,2,synthetic_normal,normal
TX10008944,2026-06-20 21:00:00,874558,171,10.13.20.3,10.11.30.3,18333,8333,TCP,2026-06-20 20:59:45,35.482,292,1818,SG,US,AS9506,AS7018,W002306|W001250|W001701,W001031|W000154,0.017175|0.178815|0.013118,0.109132|0.097234,0.209108,0.206366,0.002742,3,2,P2SH,W002306,W001031,3,217.802,4,4,1,1,synthetic_normal,normal
TX10000172,2026-06-20 21:06:00,874558,171,10.12.30.5,10.15.30.5,18444,8333,TCP,2026-06-20 21:05:58,2.684,2764,751028,GB,NL,AS5089,AS6830,W002268|W000685|W002246|W001179|W000230|W001083,W001681|W001088,2.056342|2.137445|2.004692|0.213738|0.434892|4.128627,5.475258|5.494542,10.975735,10.9698,0.005935,6,2,P2WSH,W002268,W001681,154,1.256,188,11,3,7,synthetic_anomalous,high_frequency
TX10003677,2026-06-20 21:17:00,874559,171,10.12.20.3,10.13.20.7,18444,8333,TCP,2026-06-20 21:16:51,30.532,272,14035,IN,DE,AS45609,AS6805,W001213|W000927|W000424,W001723,0.361242|0.713727|0.262523,1.335683,1.337493,1.335683,0.00181,3,1,P2WSH,W001213,W001723,10,34.43,16,1,2,2,synthetic_normal,normal
TX10004563,2026-06-20 23:02:00,874570,171,10.13.30.1,10.13.20.7,8333,8333,TCP,2026-06-20 23:01:45,89.745,205,43340,IN,GB,AS4755,AS5089,W001286|W000066|W000191,W001134|W002011|W000841,0.073247|0.669964|0.049870,0.260717|0.206552|0.322768,0.79308,0.790038,0.003043,3,3,P2WPKH,W001286,W001134,3,343.74,15,4,2,1,synthetic_normal,normal
TX10004641,2026-06-20 23:31:00,874573,171,10.11.10.2,10.11.20.8,8333,8333,TCP,2026-06-20 23:30:45,75.66,170,9474,IN,CA,AS55836,AS577,W000437|W001884,W002384|W000232|W001247,0.035353|0.151148,0.021804|0.131615|0.030707,0.186501,0.184126,0.002375,2,3,P2PKH,W000437,W002384,10,138.604,12,1,1,1,synthetic_normal,normal
TX10008738,2026-06-20 23:49:00,874574,171,10.12.30.5,10.13.10.6,18444,8333,TCP,2026-06-20 23:48:54,64.161,119,25517,IN,GB,AS4755,AS2856,W000369|W001872,W001637|W000858|W000246,0.275867|0.236641,0.141032|0.260717|0.107717,0.512508,0.509465,0.003043,2,3,P2SH,W000369,W001637,5,233.365,19,4,1,2,synthetic_normal,normal
TX10008854,2026-06-20 23:54:00,874575,171,10.15.20.5,10.11.30.2,18333,8333,TCP,2026-06-20 23:53:49,10.206,226,51245,US,IN,AS7922,AS45609,W000297|W002223,W001138,0.307555|0.168863,0.474978,0.476417,0.474978,0.001439,2,1,P2WSH,W000297,W001138,11,55.002,2,1,2,2,synthetic_normal,normal
TX10008415,2026-06-21 01:15:00,874583,171,10.14.20.4,10.14.20.7,18333,8333,TCP,2026-06-21 01:14:50,51.709,256,5567,IN,NL,AS55836,AS1136,W000159|W000258,W001143|W002299|W000221,0.129857|0.212791,0.085960|0.089897|0.164893,0.342649,0.340751,0.001898,2,3,P2WSH,W000159,W001143,10,213.124,4,1,1,2,synthetic_normal,normal
TX10002974,2026-06-21 01:15:00,874583,171,10.12.30.3,10.14.10.7,8333,8333,TCP,2026-06-21 01:14:52,42.599,376,32782,NL,IN,AS6830,AS55836,W001336|W000838|W000046,W001111,0.093075|0.580411|0.044775,0.718085,0.71826,0.718085,0.000176,3,1,P2WSH,W001336,W001111,10,223.58,10,3,2,2,synthetic_normal,normal
TX10000185,2026-06-21 01:30:00,874585,171,10.11.30.4,10.15.10.4,8333,8333,TCP,2026-06-21 01:29:49,6.784,2958,781941,NL,US,AS1136,AS7018,W000028|W001555|W001767,W001460|W000243|W000378|W001441|W001931|W001293|W001281|W001006|W001663|W002353|W001446|W001321|W000509|W002323|W001165,1.888880|0.832469|1.716466,0.122360|0.310345|0.460026|0.052170|0.001689|0.030412|0.277795|0.275600|0.576125|0.088530|1.219877|0.657144|0.137856|0.079144|0.071500,4.437815,4.360572,0.077243,3,15,P2WPKH,W000028,W000317,173,3.51,101,12,6,6,synthetic_anomalous,fan_out
TX10008220,2026-06-21 02:02:00,874588,171,10.11.30.7,10.15.20.5,18333,8333,TCP,2026-06-21 02:01:52,26.569,309,16427,AU,IN,AS4804,AS55836,W001066|W001650|W001639,W001434|W001606|W000228|W002404,0.102912|0.137614|0.098711,0.011923|0.006353|0.092268|0.227584,0.339237,0.338129,0.001108,3,4,P2WPKH,W001066,W001434,6,22.961,9,1,1,1,synthetic_normal,normal
TX10008938,2026-06-21 02:03:00,874588,171,10.14.10.3,10.13.20.1,18444,8333,TCP,2026-06-21 02:02:48,29.001,140,26266,IN,CA,AS45609,AS577,W001669,W002084|W001786,0.462213,0.327747|0.131778,0.462213,0.459525,0.002688,1,2,P2WSH,W001669,W002084,8,295.576,8,4,2,1,synthetic_normal,normal
TX10007057,2026-06-21 02:39:00,874591,171,10.11.20.2,10.12.20.6,18444,8333,TCP,2026-06-21 02:38:45,77.831,52,55519,GB,GB,AS2856,AS2856,W002011,W001550|W000449|W001737,0.524694,0.201059|0.171060|0.152303,0.524694,0.524421,0.000272,1,3,P2WPKH,W002011,W001550,11,353.927,12,3,2,1,synthetic_normal,normal
TX10007981,2026-06-21 02:47:00,874592,171,10.15.20.2,10.15.30.3,8333,8333,TCP,2026-06-21 02:46:55,3.088,21,50622,IN,AU,AS4755,AS4804,W000089,W002011|W000346,0.457127,0.095614|0.360146,0.457127,0.45576,0.001367,1,2,P2SH,W000089,W002011,6,213.76,18,2,2,2,synthetic_normal,normal
TX10000322,2026-06-21 03:05:00,874594,171,10.14.20.4,10.15.20.2,18444,8333,TCP,2026-06-21 03:04:41,3.296,2377,699132,SG,GB,AS4657,AS2856,W000266|W000146|W002144|W001533|W000859|W001579|W002382|W000830|W002307|W000978,W002060|W002295|W001340|W000132|W002294|W001881,0.249876|0.349395|1.411462|0.449949|1.139053|0.529242|1.014933|0.260041|1.573126|0.382533,0.415445|2.333138|0.551721|0.242262|2.941817|0.822435,7.35961,7.306819,0.052792,10,6,P2SH,W000008,W002060,45,3.385,125,38,7,4,synthetic_anomalous,fan_in
TX10001168,2026-06-21 03:19:00,874595,171,10.13.10.3,10.13.30.6,18444,8333,TCP,2026-06-21 03:18:57,37.596,236,13794,IN,DE,AS55836,AS3320,W001275|W000159|W000074,W000189,0.066511|0.082247|0.389882,0.534986,0.538641,0.534986,0.003655,3,1,P2WPKH,W001275,W000189,7,244.966,19,2,1,1,synthetic_normal,normal
TX10009585,2026-06-21 03:24:00,874596,171,10.13.10.7,10.15.20.4,18444,8333,TCP,2026-06-21 03:23:56,67.04,22,47660,GB,US,AS5089,AS15169,W000822|W001844|W000459,W001259|W000244|W001004|W001868,0.435603|0.135298|0.145198,0.274991|0.226056|0.045153|0.169347,0.716098,0.715546,0.000552,3,4,P2WPKH,W000822,W001259,2,101.253,14,4,2,1,synthetic_normal,normal
TX10006860,2026-06-21 03:34:00,874597,171,10.11.30.4,10.13.30.6,18333,8333,TCP,2026-06-21 03:33:42,84.352,73,22852,GB,US,AS5089,AS7018,W000820|W001032|W002293,W001685|W000116,0.546896|0.614007|0.281678,0.975128|0.463528,1.44258,1.438656,0.003925,3,2,P2WSH,W000820,W001685,12,96.051,7,2,1,2,synthetic_normal,normal
TX10007362,2026-06-21 04:20:00,874602,171,10.14.10.2,10.11.20.6,18333,8333,TCP,2026-06-21 04:19:51,23.205,70,37236,US,IN,AS7922,AS4755,W002301,W000917|W002225|W000434|W000411,0.227084,0.062405|0.053288|0.040887|0.069554,0.227084,0.226135,0.000949,1,4,P2WSH,W002301,W000917,11,271.759,10,4,2,1,synthetic_normal,normal
TX10003721,2026-06-21 04:21:00,874602,171,10.14.20.1,10.11.30.2,18444,8333,TCP,2026-06-21 04:20:45,61.089,347,16420,NL,NL,AS6830,AS6830,W002148|W000238|W001760,W000908|W001798|W000422,0.050793|0.021976|0.093435,0.083722|0.017395|0.061114,0.166204,0.162231,0.003973,3,3,P2SH,W002148,W000908,9,206.822,4,3,2,2,synthetic_normal,normal
TX10002928,2026-06-21 04:34:00,874603,171,10.12.10.3,10.13.20.7,8333,8333,TCP,2026-06-21 04:33:43,75.257,395,31895,NL,US,AS1136,AS7922,W002470|W001036|W000608,W002414|W000062,0.125848|0.745821|0.011639,0.134392|0.745942,0.883308,0.880334,0.002974,3,2,P2WPKH,W002470,W002414,10,24.906,17,4,1,2,synthetic_normal,normal
TX10005946,2026-06-21 04:53:00,874605,171,10.14.10.8,10.13.10.6,18333,8333,TCP,2026-06-21 04:52:58,9.594,181,25141,DE,CA,AS3320,AS812,W000310,W000377|W001715|W001920|W001736,0.326047,0.023690|0.211966|0.047724|0.040970,0.326047,0.32435,0.001697,1,4,P2SH,W000310,W000377,8,85.258,3,1,2,1,synthetic_normal,normal
