txid,source_wallet,destination_wallet,amount_btc,timestamp,ground_truth,scenario
TX10004310,W002064,W002118,1.533312,2026-06-10 15:13:00,synthetic_normal,normal
TX10004521,W001171,W002066,0.234232,2026-06-10 15:37:00,synthetic_normal,normal
TX10009995,W001449,W001152,0.502698,2026-06-10 16:18:00,synthetic_normal,normal
TX10001922,W000418,W001385,0.576927,2026-06-10 16:25:00,synthetic_normal,normal
TX10005603,W001454,W000376,0.304442,2026-06-10 16:26:00,synthetic_normal,normal
TX10005162,W000554,W000702,0.213944,2026-06-10 16:28:00,synthetic_normal,normal
TX10005586,W002184,W000992,0.433173,2026-06-10 16:33:00,synthetic_normal,normal
TX10004710,W001629,W000893,0.66304,2026-06-10 17:00:00,synthetic_normal,normal
TX10001335,W000630,W001214,0.573542,2026-06-10 17:07:00,synthetic_normal,normal
TX10006855,W000480,W001509,1.595152,2026-06-10 17:20:00,synthetic_normal,normal
TX10009078,W000964,W001556,0.391079,2026-06-10 17:29:00,synthetic_normal,normal
TX10005158,W001635,W002193,0.930588,2026-06-10 18:09:00,synthetic_normal,normal
TX10008419,W001280,W002217,0.667007,2026-06-10 19:34:00,synthetic_normal,normal
TX10003954,W001517,W000277,0.787569,2026-06-10 19:58:00,synthetic_normal,normal
TX10005348,W001688,W000217,0.833521,2026-06-10 20:04:00,synthetic_normal,normal
TX10001608,W001409,W001142,0.291731,2026-06-10 20:17:00,synthetic_normal,normal
TX10001834,W001983,W001900,1.045298,2026-06-10 22:09:00,synthetic_normal,normal
TX10005456,W002157,W001394,0.48471,2026-06-10 23:01:00,synthetic_normal,normal
TX10004613,W002292,W002169,0.2517,2026-06-10 23:18:00,synthetic_normal,normal
TX10008428,W001357,W000857,0.265457,2026-06-10 23:36:00,synthetic_normal,normal
TX10000999,W000027,W001475,1.490593,2026-06-11 01:05:00,synthetic_anomalous,layered_transfer
TX10007021,W002072,W001014,0.239579,2026-06-11 01:09:00,synthetic_normal,normal
TX10008871,W000803,W002219,1.120483,2026-06-11 01:20:00,synthetic_normal,normal
TX10005035,W000220,W002486,0.570544,2026-06-11 01:31:00,synthetic_normal,normal
TX10001807,W000392,W001175,0.622939,2026-06-11 01:47:00,synthetic_normal,normal
TX10002383,W000136,W000703,0.46395,2026-06-11 01:58:00,synthetic_normal,normal
TX10003357,W002350,W002423,1.162331,2026-06-11 02:03:00,synthetic_normal,normal
TX10009660,W002219,W000548,0.276461,2026-06-11 02:23:00,synthetic_normal,normal
TX10006672,W000144,W001582,0.95448,2026-06-11 02:56:00,synthetic_normal,normal
TX10006154,W000362,W000359,0.352983,2026-06-11 03:02:00,synthetic_normal,normal
TX10007385,W002335,W001540,1.113345,2026-06-11 03:19:00,synthetic_normal,normal
TX10006320,W000911,W000769,1.389944,2026-06-11 03:39:00,synthetic_normal,normal
TX10000585,W000046,W001671,5.592658,2026-06-11 04:38:00,synthetic_anomalous,fan_out
TX10005569,W002163,W000802,0.178099,2026-06-11 05:02:00,synthetic_normal,normal
TX10005754,W000657,W000151,0.370306,2026-06-11 06:14:00,synthetic_normal,normal
TX10005528,W001227,W001084,0.260598,2026-06-11 06:37:00,synthetic_normal,normal
TX10009833,W001188,W001332,0.277872,2026-06-11 07:44:00,synthetic_normal,normal
TX10005451,W001252,W001104,0.584084,2026-06-11 08:01:00,synthetic_normal,normal
TX10000481,W000018,W002165,3.354322,2026-06-11 08:22:00,synthetic_anomalous,fan_out
TX10002312,W000390,W001723,0.425564,2026-06-11 09:13:00,synthetic_normal,normal
TX10007066,W001000,W000162,0.145618,2026-06-11 10:08:00,synthetic_normal,normal
TX10005039,W000028,W000377,0.343481,2026-06-11 10:14:00,synthetic_normal,normal
TX10002269,W000347,W000458,0.315879,2026-06-11 10:35:00,synthetic_normal,normal
TX10006809,W002397,W000675,0.477928,2026-06-11 12:30:00,synthetic_normal,normal
TX10004267,W001181,W001326,0.5302,2026-06-11 12:48:00,synthetic_normal,normal
TX10009325,W001967,W001966,0.148034,2026-06-11 13:02:00,synthetic_normal,normal
TX10007344,W000991,W001736,0.336711,2026-06-11 13:24:00,synthetic_normal,normal
TX10001433,W002340,W001302,0.177666,2026-06-11 13:42:00,synthetic_normal,normal
TX10003057,W001416,W001915,0.683268,2026-06-11 14:07:00,synthetic_normal,normal
TX10007165,W001658,W000585,0.692581,2026-06-11 14:21:00,synthetic_normal,normal
TX10008559,W001258,W001499,0.491254,2026-06-11 15:09:00,synthetic_normal,normal
TX10005115,W000315,W000316,0.687351,2026-06-11 15:33:00,synthetic_normal,normal
TX10005637,W001615,W002271,0.294726,2026-06-11 15:53:00,synthetic_normal,normal
TX10003571,W000386,W001138,0.244695,2026-06-11 15:57:00,synthetic_normal,normal
TX10000789,W000005,W001623,1.28055,2026-06-11 16:39:00,synthetic_anomalous,high_connectivity
TX10003379,W000953,W000670,0.717002,2026-06-11 17:32:00,synthetic_normal,normal
TX10000779,W000624,W001631,3.421356,2026-06-11 18:22:00,synthetic_anomalous,cross_border_burst
TX10006612,W002213,W002459,1.531406,2026-06-11 18:37:00,synthetic_normal,normal
TX10001470,W001106,W001277,0.260166,2026-06-11 18:40:00,synthetic_normal,normal
TX10004045,W001596,W000609,0.237502,2026-06-11 18:57:00,synthetic_normal,normal
TX10008243,W000456,W000998,0.310657,2026-06-11 19:19:00,synthetic_normal,normal
TX10001555,W000936,W000295,0.360335,2026-06-11 19:44:00,synthetic_normal,normal
TX10003991,W000471,W000576,0.520982,2026-06-11 20:08:00,synthetic_normal,normal
TX10002331,W000885,W001374,0.421403,2026-06-11 20:18:00,synthetic_normal,normal
TX10006690,W000199,W000726,0.462787,2026-06-11 21:04:00,synthetic_normal,normal
TX10004135,W000884,W002077,0.771486,2026-06-11 21:27:00,synthetic_normal,normal
TX10002558,W002212,W001708,0.321863,2026-06-11 22:28:00,synthetic_normal,normal
TX10000159,W000039,W001975,3.857745,2026-06-11 22:53:00,synthetic_anomalous,layered_transfer
TX10001368,W000205,W000356,0.903548,2026-06-11 23:08:00,synthetic_normal,normal
TX10007273,W002463,W000308,0.351621,2026-06-11 23:27:00,synthetic_normal,normal
TX10002615,W002273,W001424,1.841252,2026-06-11 23:34:00,synthetic_normal,normal
TX10005786,W000245,W001220,0.461108,2026-06-12 00:31:00,synthetic_normal,normal
TX10009395,W001937,W001368,0.507787,2026-06-12 00:35:00,synthetic_normal,normal
TX10005018,W001580,W000445,0.901338,2026-06-12 00:43:00,synthetic_normal,normal
TX10007815,W001194,W001715,1.012399,2026-06-12 01:10:00,synthetic_normal,normal
TX10008327,W000620,W001102,0.525449,2026-06-12 01:42:00,synthetic_normal,normal
TX10007282,W002142,W001082,0.643749,2026-06-12 01:44:00,synthetic_normal,normal
TX10008069,W001801,W000385,0.563189,2026-06-12 02:09:00,synthetic_normal,normal
TX10003030,W000417,W002246,0.683294,2026-06-12 02:40:00,synthetic_normal,normal
TX10004708,W000894,W000301,0.55195,2026-06-12 03:15:00,synthetic_normal,normal
TX10009599,W000095,W001871,0.1046,2026-06-12 03:32:00,synthetic_normal,normal
TX10001708,W000263,W000583,0.544278,2026-06-12 04:11:00,synthetic_normal,normal
TX10001728,W000797,W002252,2.149197,2026-06-12 04:18:00,synthetic_normal,normal
TX10009219,W001821,W001927,0.171872,2026-06-12 04:22:00,synthetic_normal,normal
TX10004471,W000920,W002072,0.356578,2026-06-12 04:29:00,synthetic_normal,normal
TX10002504,W001425,W000776,0.866348,2026-06-12 05:23:00,synthetic_normal,normal
TX10008822,W001504,W000712,0.355473,2026-06-12 07:06:00,synthetic_normal,normal
TX10008011,W000022,W001913,0.542426,2026-06-12 07:27:00,synthetic_normal,normal
TX10000643,W001821,W000151,7.676273,2026-06-12 08:02:00,synthetic_anomalous,cross_border_burst
TX10004104,W000479,W000059,0.095932,2026-06-12 08:35:00,synthetic_normal,normal
TX10001138,W000609,W001724,0.428086,2026-06-12 08:41:00,synthetic_normal,normal
TX10009797,W002381,W000517,0.353251,2026-06-12 08:52:00,synthetic_normal,normal
TX10000696,W000654,W000505,4.164979,2026-06-12 09:20:00,synthetic_anomalous,rapid_chain
TX10000877,W000029,W002264,0.863027,2026-06-12 09:33:00,synthetic_anomalous,high_connectivity
TX10002408,W000799,W001220,0.124667,2026-06-12 09:36:00,synthetic_normal,normal
TX10001810,W000254,W001755,0.383464,2026-06-12 10:03:00,synthetic_normal,normal
TX10008120,W002084,W000729,0.334629,2026-06-12 10:48:00,synthetic_normal,normal
TX10003403,W000379,W000868,0.309238,2026-06-12 12:03:00,synthetic_normal,normal
TX10009190,W000090,W002203,1.233297,2026-06-12 12:52:00,synthetic_normal,normal
TX10003634,W001702,W000133,0.560556,2026-06-12 13:14:00,synthetic_normal,normal
TX10002581,W000435,W000772,1.653831,2026-06-12 13:15:00,synthetic_normal,normal
TX10003240,W001406,W000675,0.961103,2026-06-12 13:19:00,synthetic_normal,normal
TX10005053,W000577,W000829,0.537182,2026-06-12 13:32:00,synthetic_normal,normal
TX10004398,W002413,W001401,0.503161,2026-06-12 13:35:00,synthetic_normal,normal
TX10006087,W002406,W000038,1.139508,2026-06-12 13:56:00,synthetic_normal,normal
TX10008086,W000906,W001632,0.201712,2026-06-12 14:27:00,synthetic_normal,normal
TX10000362,W000046,W001985,1.732524,2026-06-12 14:29:00,synthetic_anomalous,fan_in
TX10004996,W002353,W001536,0.398003,2026-06-12 14:33:00,synthetic_normal,normal
TX10007164,W001759,W001480,0.410665,2026-06-12 15:00:00,synthetic_normal,normal
TX10000670,W000037,W001680,8.513642,2026-06-12 15:14:00,synthetic_anomalous,ip_wallet_reuse
TX10008510,W001278,W000442,0.445108,2026-06-12 15:47:00,synthetic_normal,normal
TX10005361,W001678,W001415,0.282274,2026-06-12 17:14:00,synthetic_normal,normal
TX10005866,W002050,W001373,0.436151,2026-06-12 17:23:00,synthetic_normal,normal
TX10003645,W001698,W001171,0.738018,2026-06-12 18:13:00,synthetic_normal,normal
TX10009637,W001204,W001161,0.489505,2026-06-12 18:28:00,synthetic_normal,normal
TX10009280,W002041,W001636,0.812456,2026-06-12 19:38:00,synthetic_normal,normal
TX10001653,W001863,W000932,0.132905,2026-06-12 20:09:00,synthetic_normal,normal
TX10008232,W000377,W002186,0.102394,2026-06-12 20:28:00,synthetic_normal,normal
TX10004768,W001077,W002450,0.493859,2026-06-12 20:34:00,synthetic_normal,normal
TX10001395,W000141,W001530,0.379941,2026-06-12 20:45:00,synthetic_normal,normal
TX10003994,W002320,W000250,0.408994,2026-06-12 20:50:00,synthetic_normal,normal
TX10007463,W001682,W002166,0.335598,2026-06-12 20:54:00,synthetic_normal,normal
TX10001696,W000149,W000951,1.612233,2026-06-12 20:58:00,synthetic_normal,normal
TX10001816,W001756,W000815,0.711989,2026-06-12 22:16:00,synthetic_normal,normal
TX10005228,W002112,W002101,0.488577,2026-06-12 23:18:00,synthetic_normal,normal
TX10005640,W000886,W002112,1.143245,2026-06-13 01:15:00,synthetic_normal,normal
TX10002013,W000061,W001808,1.259925,2026-06-13 01:24:00,synthetic_normal,normal
TX10001927,W001179,W000653,1.355107,2026-06-13 01:49:00,synthetic_normal,normal
TX10006822,W001141,W001015,0.653789,2026-06-13 02:55:00,synthetic_normal,normal
TX10001666,W002468,W001708,0.959919,2026-06-13 03:52:00,synthetic_normal,normal
TX10003932,W002304,W000737,0.803533,2026-06-13 04:08:00,synthetic_normal,normal
TX10003866,W001640,W001580,0.515547,2026-06-13 04:58:00,synthetic_normal,normal
TX10009546,W001652,W001012,3.042502,2026-06-13 05:46:00,synthetic_normal,normal
TX10005559,W001659,W000982,0.277441,2026-06-13 06:41:00,synthetic_normal,normal
TX10003263,W001171,W000004,0.838209,2026-06-13 07:48:00,synthetic_normal,normal
TX10009311,W000693,W001581,0.136926,2026-06-13 08:05:00,synthetic_normal,normal
TX10009528,W001404,W002305,0.112518,2026-06-13 08:38:00,synthetic_normal,normal
TX10009054,W000808,W001301,1.201172,2026-06-13 08:42:00,synthetic_normal,normal
TX10007167,W000838,W001876,0.559629,2026-06-13 08:48:00,synthetic_normal,normal
TX10008805,W001003,W000584,0.496771,2026-06-13 09:10:00,synthetic_normal,normal
TX10009532,W001631,W001758,0.350525,2026-06-13 09:15:00,synthetic_normal,normal
TX10006901,W000029,W001975,0.239646,2026-06-13 09:39:00,synthetic_normal,normal
TX10008460,W001620,W001635,0.599071,2026-06-13 10:37:00,synthetic_normal,normal
TX10007313,W000804,W000959,0.73827,2026-06-13 10:52:00,synthetic_normal,normal
TX10009303,W000768,W001147,0.611509,2026-06-13 11:02:00,synthetic_normal,normal
TX10001023,W001089,W001313,0.19765,2026-06-13 11:04:00,synthetic_normal,normal
TX10002335,W000580,W002417,0.08303,2026-06-13 11:16:00,synthetic_normal,normal
TX10009529,W001681,W000383,0.370058,2026-06-13 11:52:00,synthetic_normal,normal
TX10006868,W001787,W001685,0.718289,2026-06-13 12:00:00,synthetic_normal,normal
TX10001671,W001794,W000608,0.204682,2026-06-13 12:55:00,synthetic_normal,normal
TX10000155,W001358,W000542,2.524578,2026-06-13 13:06:00,synthetic_anomalous,cross_border_burst
TX10005062,W000858,W000981,0.304713,2026-06-13 13:19:00,synthetic_normal,normal
TX10003686,W001871,W000868,0.520937,2026-06-13 13:39:00,synthetic_normal,normal
TX10009861,W000903,W002318,0.559653,2026-06-13 13:43:00,synthetic_normal,normal
TX10003496,W002084,W002180,0.356395,2026-06-13 13:58:00,synthetic_normal,normal
TX10006547,W002411,W001279,0.373219,2026-06-13 13:59:00,synthetic_normal,normal
TX10008568,W001046,W001340,0.524745,2026-06-13 14:21:00,synthetic_normal,normal
TX10003989,W001737,W001933,2.163168,2026-06-13 14:40:00,synthetic_normal,normal
TX10006133,W000252,W000852,0.623734,2026-06-13 14:45:00,synthetic_normal,normal
TX10006552,W002382,W001246,0.705969,2026-06-13 15:12:00,synthetic_normal,normal
TX10008153,W001351,W001749,0.262209,2026-06-13 15:28:00,synthetic_normal,normal
TX10003446,W000101,W002067,0.356653,2026-06-13 15:55:00,synthetic_normal,normal
TX10001192,W001261,W000155,0.445488,2026-06-13 16:36:00,synthetic_normal,normal
TX10004341,W002480,W001120,0.148335,2026-06-13 16:54:00,synthetic_normal,normal
TX10003309,W000449,W000266,0.355045,2026-06-13 17:17:00,synthetic_normal,normal
TX10001915,W000600,W000515,0.265809,2026-06-13 17:30:00,synthetic_normal,normal
TX10006928,W000618,W000385,0.294076,2026-06-13 18:22:00,synthetic_normal,normal
TX10001565,W000604,W000152,0.431739,2026-06-13 19:20:00,synthetic_normal,normal
TX10006756,W001052,W001593,0.175433,2026-06-13 19:41:00,synthetic_normal,normal
TX10008446,W001085,W001800,0.971927,2026-06-13 20:03:00,synthetic_normal,normal
TX10009291,W001378,W000305,0.682205,2026-06-13 20:09:00,synthetic_normal,normal
TX10009846,W000365,W001018,0.633143,2026-06-13 20:27:00,synthetic_normal,normal
TX10001598,W001242,W002002,1.479562,2026-06-13 20:30:00,synthetic_normal,normal
TX10009746,W001321,W001360,1.283581,2026-06-13 21:04:00,synthetic_normal,normal
TX10006965,W000602,W000242,0.266336,2026-06-13 21:30:00,synthetic_normal,normal
TX10008588,W000477,W001682,0.153251,2026-06-13 22:24:00,synthetic_normal,normal
TX10009838,W000656,W000027,0.417644,2026-06-13 22:26:00,synthetic_normal,normal
TX10000416,W001846,W002001,2.599181,2026-06-13 22:42:00,synthetic_anomalous,rapid_chain
TX10002749,W001017,W001649,0.660501,2026-06-13 22:49:00,synthetic_normal,normal
TX10001248,W001496,W000262,0.386911,2026-06-13 22:55:00,synthetic_normal,normal
TX10002651,W001187,W001866,1.10579,2026-06-13 23:37:00,synthetic_normal,normal
TX10000194,W000042,W001804,0.651698,2026-06-14 00:42:00,synthetic_anomalous,fan_in
TX10004314,W000617,W001322,0.150543,2026-06-14 00:43:00,synthetic_normal,normal
TX10004447,W002279,W001704,0.304025,2026-06-14 00:45:00,synthetic_normal,normal
TX10009543,W000829,W001958,1.504482,2026-06-14 01:16:00,synthetic_normal,normal
TX10007099,W002263,W001595,0.117387,2026-06-14 02:32:00,synthetic_normal,normal
TX10005340,W002419,W002499,0.264705,2026-06-14 03:01:00,synthetic_normal,normal
TX10007678,W002147,W002484,0.546397,2026-06-14 03:02:00,synthetic_normal,normal
TX10001687,W001625,W001896,0.679099,2026-06-14 03:15:00,synthetic_normal,normal
TX10009002,W000370,W001242,1.019233,2026-06-14 03:35:00,synthetic_normal,normal
TX10008097,W001486,W000196,0.721579,2026-06-14 03:49:00,synthetic_normal,normal
TX10002210,W000237,W002253,0.456622,2026-06-14 04:15:00,synthetic_normal,normal
TX10000053,W000024,W001166,9.467629,2026-06-14 04:22:00,synthetic_anomalous,high_connectivity
TX10008669,W001731,W001171,0.538871,2026-06-14 05:12:00,synthetic_normal,normal
TX10002494,W000761,W001378,0.234742,2026-06-14 05:34:00,synthetic_normal,normal
TX10000253,W000023,W001217,0.579526,2026-06-14 05:45:00,synthetic_anomalous,high_connectivity
TX10007420,W000159,W001970,0.357647,2026-06-14 05:53:00,synthetic_normal,normal
TX10006363,W001807,W001620,0.439692,2026-06-14 07:09:00,synthetic_normal,normal
TX10005801,W000769,W000282,0.391172,2026-06-14 07:31:00,synthetic_normal,normal
TX10002390,W001583,W000853,0.113468,2026-06-14 08:00:00,synthetic_normal,normal
TX10006699,W001245,W002238,0.242863,2026-06-14 08:45:00,synthetic_normal,normal
TX10008734,W002012,W001462,0.327928,2026-06-14 08:58:00,synthetic_normal,normal
TX10008511,W000214,W000713,0.257444,2026-06-14 09:06:00,synthetic_normal,normal
TX10008397,W001028,W000870,0.138398,2026-06-14 10:02:00,synthetic_normal,normal
TX10009619,W000612,W000542,1.266978,2026-06-14 10:14:00,synthetic_normal,normal
TX10002746,W001239,W000561,0.71832,2026-06-14 10:20:00,synthetic_normal,normal
TX10002876,W001205,W002178,1.587678,2026-06-14 10:27:00,synthetic_normal,normal
TX10009182,W001241,W002022,0.269629,2026-06-14 11:21:00,synthetic_normal,normal
TX10003430,W001692,W001953,0.132258,2026-06-14 11:22:00,synthetic_normal,normal
TX10006034,W001255,W001866,0.320121,2026-06-14 11:25:00,synthetic_normal,normal
TX10008634,W000572,W000353,0.651392,2026-06-14 11:46:00,synthetic_normal,normal
TX10008271,W001920,W000693,0.272082,2026-06-14 11:51:00,synthetic_normal,normal
TX10009615,W001561,W000282,0.345409,2026-06-14 12:13:00,synthetic_normal,normal
TX10009836,W001997,W001114,0.581622,2026-06-14 12:46:00,synthetic_normal,normal
TX10006947,W000415,W002322,0.376308,2026-06-14 12:50:00,synthetic_normal,normal
TX10007609,W001376,W000680,0.18426,2026-06-14 12:51:00,synthetic_normal,normal
TX10001882,W002138,W000067,0.735657,2026-06-14 12:54:00,synthetic_normal,normal
TX10002126,W002467,W001842,0.109625,2026-06-14 14:47:00,synthetic_normal,normal
TX10007878,W002373,W002112,0.621719,2026-06-14 14:58:00,synthetic_normal,normal
TX10000648,W001126,W001680,0.527488,2026-06-14 16:18:00,synthetic_anomalous,rapid_chain
TX10006450,W001250,W001685,0.528665,2026-06-14 16:29:00,synthetic_normal,normal
TX10008476,W000040,W000415,0.55842,2026-06-14 16:34:00,synthetic_normal,normal
TX10000383,W000002,W002122,1.290019,2026-06-14 16:35:00,synthetic_anomalous,layered_transfer
TX10004245,W001818,W001585,0.518923,2026-06-14 16:55:00,synthetic_normal,normal
TX10001783,W000293,W001268,0.555462,2026-06-14 17:24:00,synthetic_normal,normal
TX10009708,W000598,W000333,0.577087,2026-06-14 17:27:00,synthetic_normal,normal
TX10003476,W001800,W000457,0.260061,2026-06-14 17:28:00,synthetic_normal,normal
TX10000588,W002312,W002211,2.573666,2026-06-14 18:04:00,synthetic_anomalous,high_frequency
TX10001052,W000322,W002164,0.189087,2026-06-14 18:25:00,synthetic_normal,normal
TX10000460,W001861,W001543,9.024376,2026-06-14 18:35:00,synthetic_anomalous,high_frequency
TX10002589,W000148,W002010,0.477027,2026-06-14 18:52:00,synthetic_normal,normal
TX10000068,W002107,W000393,3.88607,2026-06-14 19:38:00,synthetic_anomalous,high_frequency
TX10008056,W000697,W001755,0.363718,2026-06-14 19:40:00,synthetic_normal,normal
TX10003832,W001076,W002206,0.486559,2026-06-14 19:54:00,synthetic_normal,normal
TX10003251,W001143,W001287,0.180075,2026-06-14 21:20:00,synthetic_normal,normal
TX10009441,W000840,W001803,0.176725,2026-06-14 21:41:00,synthetic_normal,normal
TX10003442,W002364,W000196,0.34769,2026-06-14 21:54:00,synthetic_normal,normal
TX10007337,W002172,W002493,0.116982,2026-06-14 22:17:00,synthetic_normal,normal
TX10004033,W001458,W000106,0.260378,2026-06-14 22:17:00,synthetic_normal,normal
TX10001640,W001001,W001657,1.149281,2026-06-14 22:32:00,synthetic_normal,normal
TX10003419,W000442,W001319,0.711595,2026-06-14 22:54:00,synthetic_normal,normal
TX10001791,W000547,W000152,0.939726,2026-06-14 23:05:00,synthetic_normal,normal
TX10007620,W002264,W001549,0.434813,2026-06-14 23:29:00,synthetic_normal,normal
TX10005257,W001662,W000220,0.445681,2026-06-15 00:07:00,synthetic_normal,normal
TX10005899,W000635,W002107,0.178333,2026-06-15 00:44:00,synthetic_normal,normal
TX10003339,W001120,W001742,0.592356,2026-06-15 00:45:00,synthetic_normal,normal
TX10003063,W001826,W002310,0.518396,2026-06-15 01:22:00,synthetic_normal,normal
TX10001559,W000316,W002316,0.363702,2026-06-15 01:31:00,synthetic_normal,normal
TX10008212,W000934,W000790,0.854169,2026-06-15 01:34:00,synthetic_normal,normal
TX10009264,W000575,W002050,0.639432,2026-06-15 04:50:00,synthetic_normal,normal
TX10001116,W002041,W002453,0.635089,2026-06-15 05:07:00,synthetic_normal,normal
TX10000310,W000040,W001848,4.391758,2026-06-15 05:15:00,synthetic_anomalous,ip_wallet_reuse
TX10004972,W000947,W001543,0.369874,2026-06-15 05:18:00,synthetic_normal,normal
TX10001709,W000764,W000406,1.096206,2026-06-15 05:50:00,synthetic_normal,normal
TX10000171,W001645,W002260,3.03308,2026-06-15 05:57:00,synthetic_anomalous,cross_border_burst
TX10005302,W000626,W001286,0.308316,2026-06-15 07:25:00,synthetic_normal,normal
TX10002661,W002217,W002225,0.287752,2026-06-15 07:48:00,synthetic_normal,normal
TX10004116,W000038,W002494,0.320192,2026-06-15 07:52:00,synthetic_normal,normal
TX10006893,W002039,W000165,0.340594,2026-06-15 08:11:00,synthetic_normal,normal
TX10001217,W000894,W001392,0.547203,2026-06-15 08:16:00,synthetic_normal,normal
TX10003002,W000934,W001278,0.665248,2026-06-15 08:51:00,synthetic_normal,normal
TX10005477,W002301,W000939,0.212907,2026-06-15 09:35:00,synthetic_normal,normal
TX10005353,W002126,W001858,0.307239,2026-06-15 10:32:00,synthetic_normal,normal
TX10008422,W000781,W001254,0.243292,2026-06-15 10:42:00,synthetic_normal,normal
TX10008638,W001473,W002198,0.265502,2026-06-15 10:43:00,synthetic_normal,normal
TX10008211,W000998,W000770,0.425545,2026-06-15 12:39:00,synthetic_normal,normal
TX10009146,W000220,W000531,0.459553,2026-06-15 13:25:00,synthetic_normal,normal
TX10001250,W001376,W000902,0.974539,2026-06-15 13:39:00,synthetic_normal,normal
TX10009227,W000779,W001162,1.403345,2026-06-15 13:47:00,synthetic_normal,normal
TX10000458,W000033,W000865,2.533652,2026-06-15 14:20:00,synthetic_anomalous,fan_in
TX10000440,W001289,W000057,7.872714,2026-06-15 15:28:00,synthetic_anomalous,rapid_chain
TX10004640,W000533,W000503,0.082211,2026-06-15 15:49:00,synthetic_normal,normal
TX10006982,W001976,W001571,0.233303,2026-06-15 16:08:00,synthetic_normal,normal
TX10006890,W000348,W000255,0.141227,2026-06-15 16:17:00,synthetic_normal,normal
TX10008984,W000531,W002027,0.458605,2026-06-15 16:18:00,synthetic_normal,normal
TX10005955,W002213,W000693,0.380908,2026-06-15 16:41:00,synthetic_normal,normal
TX10003570,W001849,W001822,0.226647,2026-06-15 16:44:00,synthetic_normal,normal
TX10008074,W001754,W000121,0.773061,2026-06-15 16:59:00,synthetic_normal,normal
TX10009135,W001927,W001057,0.472567,2026-06-15 17:02:00,synthetic_normal,normal
TX10001743,W000536,W000801,0.162347,2026-06-15 17:03:00,synthetic_normal,normal
TX10008214,W001766,W002243,0.459845,2026-06-15 17:08:00,synthetic_normal,normal
TX10001517,W001101,W001889,0.362181,2026-06-15 17:33:00,synthetic_normal,normal
TX10008303,W000206,W000855,0.048352,2026-06-15 18:00:00,synthetic_normal,normal
TX10007431,W001154,W000966,0.251964,2026-06-15 18:08:00,synthetic_normal,normal
TX10000238,W000033,W001543,2.616888,2026-06-15 18:18:00,synthetic_anomalous,ip_wallet_reuse
TX10004596,W000520,W000629,0.131965,2026-06-15 18:39:00,synthetic_normal,normal
TX10003024,W000104,W000965,1.164868,2026-06-15 18:51:00,synthetic_normal,normal
TX10008543,W001794,W001831,0.402266,2026-06-15 19:53:00,synthetic_normal,normal
TX10003201,W000887,W001024,0.934606,2026-06-15 20:29:00,synthetic_normal,normal
TX10004372,W000859,W001237,1.010558,2026-06-15 20:41:00,synthetic_normal,normal
TX10007324,W002402,W002008,0.170873,2026-06-15 21:15:00,synthetic_normal,normal
TX10005098,W002021,W002491,1.153468,2026-06-15 22:07:00,synthetic_normal,normal
TX10000684,W000958,W001064,3.643618,2026-06-15 22:13:00,synthetic_anomalous,high_frequency
TX10009565,W001272,W000329,0.551074,2026-06-15 22:24:00,synthetic_normal,normal
TX10003707,W000544,W001523,0.154353,2026-06-15 22:53:00,synthetic_normal,normal
TX10004602,W001483,W001869,0.260351,2026-06-15 22:56:00,synthetic_normal,normal
TX10004320,W001562,W002039,0.632246,2026-06-15 23:07:00,synthetic_normal,normal
TX10009126,W000624,W001649,0.231213,2026-06-15 23:27:00,synthetic_normal,normal
TX10005705,W001510,W000099,0.909375,2026-06-16 00:14:00,synthetic_normal,normal
TX10000227,W000765,W002372,0.669714,2026-06-16 00:45:00,synthetic_anomalous,cross_border_burst
TX10009548,W000856,W001464,0.129857,2026-06-16 00:52:00,synthetic_normal,normal
TX10001197,W000775,W002314,0.457777,2026-06-16 01:01:00,synthetic_normal,normal
TX10003128,W002058,W002427,0.565551,2026-06-16 01:12:00,synthetic_normal,normal
TX10008897,W000033,W001757,0.623332,2026-06-16 01:45:00,synthetic_normal,normal
TX10009456,W000478,W000098,0.697296,2026-06-16 01:56:00,synthetic_normal,normal
TX10004360,W000008,W000783,0.940199,2026-06-16 01:57:00,synthetic_normal,normal
TX10003064,W001974,W002311,0.679672,2026-06-16 02:53:00,synthetic_normal,normal
TX10002168,W000775,W000097,0.760921,2026-06-16 03:16:00,synthetic_normal,normal
TX10002214,W001416,W000195,0.732657,2026-06-16 04:46:00,synthetic_normal,normal
TX10007042,W001964,W001227,0.574538,2026-06-16 05:25:00,synthetic_normal,normal
TX10006253,W001983,W002119,0.621981,2026-06-16 05:26:00,synthetic_normal,normal
TX10005007,W002130,W001395,0.614799,2026-06-16 05:33:00,synthetic_normal,normal
TX10006127,W000396,W000288,0.17097,2026-06-16 06:09:00,synthetic_normal,normal
TX10009206,W001989,W000284,0.281146,2026-06-16 06:22:00,synthetic_normal,normal
TX10003448,W001384,W001538,0.199248,2026-06-16 06:25:00,synthetic_normal,normal
TX10002284,W001592,W001400,0.614648,2026-06-16 06:37:00,synthetic_normal,normal
TX10005717,W001861,W000457,0.929581,2026-06-16 07:10:00,synthetic_normal,normal
TX10002887,W000547,W001486,0.719531,2026-06-16 07:30:00,synthetic_normal,normal
TX10006411,W000037,W002189,0.49632,2026-06-16 08:28:00,synthetic_normal,normal
TX10006043,W002032,W001043,0.361264,2026-06-16 08:42:00,synthetic_normal,normal
