source_wallet,destination_wallet,transaction_count,total_btc,unique_ip_count,first_seen,last_seen
W001793,W000569,1,1.445752,1,2026-02-25 11:51:00,2026-02-25 11:51:00
W001793,W000727,1,0.219277,1,2026-05-04 01:44:00,2026-05-04 01:44:00
W001793,W000934,1,0.702908,1,2026-02-28 13:37:00,2026-02-28 13:37:00
W001793,W001197,1,1.941507,1,2026-02-26 02:55:00,2026-02-26 02:55:00
W001793,W002464,1,0.536295,1,2026-02-11 02:37:00,2026-02-11 02:37:00
W001794,W000194,1,0.29008,1,2026-01-15 03:24:00,2026-01-15 03:24:00
W001794,W000511,1,0.920651,1,2026-03-26 14:56:00,2026-03-26 14:56:00
W001794,W000608,1,0.204682,1,2026-06-13 12:55:00,2026-06-13 12:55:00
W001794,W001734,1,0.16513,1,2026-02-07 12:18:00,2026-02-07 12:18:00
W001794,W001831,1,0.402266,1,2026-06-15 19:53:00,2026-06-15 19:53:00
W001794,W002200,1,0.785918,1,2026-03-28 07:39:00,2026-03-28 07:39:00
W001796,W001060,1,0.755852,1,2026-04-05 10:47:00,2026-04-05 10:47:00
W001796,W001321,1,0.277284,1,2026-05-09 13:22:00,2026-05-09 13:22:00
W001796,W001349,1,0.771061,1,2026-01-24 05:30:00,2026-01-24 05:30:00
W001796,W002305,1,0.230617,1,2026-04-24 21:14:00,2026-04-24 21:14:00
W001797,W000461,1,0.49663,1,2026-02-25 10:44:00,2026-02-25 10:44:00
W001797,W000744,1,0.715331,1,2026-04-21 01:21:00,2026-04-21 01:21:00
W001797,W000988,1,0.663573,1,2026-04-29 14:09:00,2026-04-29 14:09:00
W001797,W001398,1,0.177238,1,2026-03-19 01:07:00,2026-03-19 01:07:00
W001797,W002319,1,0.583154,1,2026-02-10 01:38:00,2026-02-10 01:38:00
W001797,W002494,1,0.996926,1,2026-01-16 00:02:00,2026-01-16 00:02:00
W001798,W000027,1,0.393544,1,2026-05-26 21:04:00,2026-05-26 21:04:00
W001798,W000142,1,0.457157,1,2026-02-05 21:34:00,2026-02-05 21:34:00
W001798,W000839,1,0.295488,1,2026-05-03 20:06:00,2026-05-03 20:06:00
W001798,W001881,1,1.868859,1,2026-05-17 00:42:00,2026-05-17 00:42:00
W001798,W002391,1,0.221507,1,2026-04-12 18:40:00,2026-04-12 18:40:00
W001798,W002417,1,0.209774,1,2026-01-22 08:56:00,2026-01-22 08:56:00
W001799,W000353,1,0.226364,1,2026-06-01 09:35:00,2026-06-01 09:35:00
W001799,W000694,1,0.613502,1,2026-01-03 03:31:00,2026-01-03 03:31:00
W001799,W000849,1,0.399032,1,2026-06-23 03:51:00,2026-06-23 03:51:00
W001799,W000942,1,1.156985,1,2026-01-06 12:30:00,2026-01-06 12:30:00
W001799,W001193,1,0.574015,1,2026-02-19 13:01:00,2026-02-19 13:01:00
W001799,W001342,1,0.483035,1,2026-05-30 06:42:00,2026-05-30 06:42:00
W001799,W001668,1,0.26022,1,2026-06-29 09:41:00,2026-06-29 09:41:00
W001799,W002313,1,0.334457,1,2026-02-01 09:37:00,2026-02-01 09:37:00
W001800,W000457,1,0.260061,1,2026-06-14 17:28:00,2026-06-14 17:28:00
W001800,W001146,1,0.772832,1,2026-05-20 10:21:00,2026-05-20 10:21:00
W001801,W000385,1,0.563189,1,2026-06-12 02:09:00,2026-06-12 02:09:00
W001802,W000038,1,0.230478,1,2026-02-23 14:01:00,2026-02-23 14:01:00
W001802,W000994,1,1.624494,1,2026-01-22 23:50:00,2026-01-22 23:50:00
W001802,W001058,1,0.748486,1,2026-05-03 07:40:00,2026-05-03 07:40:00
W001802,W001926,1,0.495698,1,2026-02-14 21:24:00,2026-02-14 21:24:00
W001803,W000121,1,0.425644,1,2026-03-03 23:25:00,2026-03-03 23:25:00
W001803,W000146,1,1.159045,1,2026-01-04 05:51:00,2026-01-04 05:51:00
W001803,W000858,1,0.687292,1,2026-03-16 16:18:00,2026-03-16 16:18:00
W001803,W000972,1,0.133956,1,2026-05-19 23:05:00,2026-05-19 23:05:00
W001803,W001171,1,0.195127,1,2026-01-07 13:05:00,2026-01-07 13:05:00
W001803,W001929,1,1.022355,1,2026-04-30 07:45:00,2026-04-30 07:45:00
W001804,W000092,1,0.189579,1,2026-02-02 18:30:00,2026-02-02 18:30:00
W001804,W000222,1,0.685424,1,2026-06-17 04:36:00,2026-06-17 04:36:00
W001804,W001121,1,0.512601,1,2026-01-29 00:36:00,2026-01-29 00:36:00
W001804,W002075,1,0.266341,1,2026-04-22 09:02:00,2026-04-22 09:02:00
W001804,W002110,1,7.414856,1,2026-02-06 10:55:00,2026-02-06 10:55:00
W001805,W000272,1,0.434039,1,2026-03-03 03:00:00,2026-03-03 03:00:00
W001805,W000595,1,0.678322,1,2026-03-29 21:37:00,2026-03-29 21:37:00
W001805,W000972,1,0.352024,1,2026-01-22 01:56:00,2026-01-22 01:56:00
W001805,W002054,1,0.82496,1,2026-02-22 19:07:00,2026-02-22 19:07:00
W001805,W002076,1,1.461096,1,2026-01-07 11:58:00,2026-01-07 11:58:00
W001805,W002362,1,0.228973,1,2026-05-10 18:22:00,2026-05-10 18:22:00
W001806,W000309,1,0.773001,1,2026-03-30 01:48:00,2026-03-30 01:48:00
W001806,W000393,1,0.389197,1,2026-06-21 18:46:00,2026-06-21 18:46:00
W001806,W001959,1,1.07967,1,2026-03-09 13:28:00,2026-03-09 13:28:00
W001806,W002336,1,0.280517,1,2026-05-15 06:39:00,2026-05-15 06:39:00
W001807,W000105,1,0.791247,1,2026-05-05 17:15:00,2026-05-05 17:15:00
W001807,W000362,1,0.594972,1,2026-01-24 20:57:00,2026-01-24 20:57:00
W001807,W001454,1,0.063844,1,2026-02-03 12:58:00,2026-02-03 12:58:00
W001807,W001620,1,0.439692,1,2026-06-14 07:09:00,2026-06-14 07:09:00
W001808,W000378,1,1.192833,1,2026-04-07 02:03:00,2026-04-07 02:03:00
W001808,W000905,1,0.527758,1,2026-03-03 11:54:00,2026-03-03 11:54:00
W001808,W001067,1,0.076048,1,2026-01-11 18:31:00,2026-01-11 18:31:00
W001808,W002261,1,0.125363,1,2026-03-15 16:37:00,2026-03-15 16:37:00
W001808,W002389,1,0.36187,1,2026-05-29 21:48:00,2026-05-29 21:48:00
W001809,W000064,1,0.880073,1,2026-03-24 06:21:00,2026-03-24 06:21:00
W001809,W001426,1,0.31364,1,2026-01-10 12:38:00,2026-01-10 12:38:00
W001809,W001977,1,0.158414,1,2026-03-08 08:03:00,2026-03-08 08:03:00
W001810,W001051,1,0.147338,1,2026-03-08 00:08:00,2026-03-08 00:08:00
W001810,W002190,1,0.310402,1,2026-02-20 16:42:00,2026-02-20 16:42:00
W001811,W000282,1,0.57735,1,2026-05-14 20:15:00,2026-05-14 20:15:00
W001811,W000519,1,0.128899,1,2026-04-05 07:37:00,2026-04-05 07:37:00
W001811,W001248,1,0.235411,1,2026-03-16 08:06:00,2026-03-16 08:06:00
W001811,W001574,1,0.047501,1,2026-05-19 23:20:00,2026-05-19 23:20:00
W001811,W001627,1,0.425837,1,2026-01-29 19:21:00,2026-01-29 19:21:00
W001812,W000836,1,0.610816,1,2026-05-03 01:24:00,2026-05-03 01:24:00
W001813,W001293,1,0.441953,1,2026-01-07 10:01:00,2026-01-07 10:01:00
W001813,W002315,1,0.53889,1,2026-06-18 07:32:00,2026-06-18 07:32:00
W001814,W000609,1,4.081384,1,2026-01-12 13:23:00,2026-01-12 13:23:00
W001814,W000734,1,0.2954,1,2026-01-05 05:42:00,2026-01-05 05:42:00
W001814,W000978,1,0.358361,1,2026-05-16 07:43:00,2026-05-16 07:43:00
W001814,W001427,1,2.385223,1,2026-01-14 11:40:00,2026-01-14 11:40:00
W001814,W001498,1,0.311176,1,2026-06-02 02:59:00,2026-06-02 02:59:00
W001814,W001839,1,1.102969,1,2026-06-18 14:06:00,2026-06-18 14:06:00
W001815,W000231,1,0.860315,1,2026-06-29 01:44:00,2026-06-29 01:44:00
W001815,W000713,1,1.016768,1,2026-01-28 20:05:00,2026-01-28 20:05:00
W001815,W000885,1,0.594175,1,2026-02-20 01:07:00,2026-02-20 01:07:00
W001815,W001008,1,0.465401,1,2026-02-16 12:32:00,2026-02-16 12:32:00
W001815,W001339,1,0.506455,1,2026-02-26 22:08:00,2026-02-26 22:08:00
W001815,W002324,1,0.367262,1,2026-05-29 15:06:00,2026-05-29 15:06:00
W001815,W002478,1,0.903185,1,2026-04-05 10:26:00,2026-04-05 10:26:00
W001816,W001579,1,0.096095,1,2026-04-16 17:45:00,2026-04-16 17:45:00
W001816,W002494,1,0.2832,1,2026-01-04 01:25:00,2026-01-04 01:25:00
W001817,W000757,1,0.337969,1,2026-06-07 14:16:00,2026-06-07 14:16:00
W001817,W001337,1,0.687795,1,2026-03-09 11:10:00,2026-03-09 11:10:00
W001817,W002170,1,0.279679,1,2026-01-08 07:19:00,2026-01-08 07:19:00
W001817,W002473,1,2.044401,1,2026-03-22 04:59:00,2026-03-22 04:59:00
W001818,W001585,1,0.518923,1,2026-06-14 16:55:00,2026-06-14 16:55:00
W001818,W001642,1,0.110926,1,2026-04-21 23:17:00,2026-04-21 23:17:00
W001819,W000077,1,0.226483,1,2026-04-28 22:51:00,2026-04-28 22:51:00
W001819,W000179,1,0.217425,1,2026-04-19 03:25:00,2026-04-19 03:25:00
W001819,W001274,1,0.390678,1,2026-03-20 13:33:00,2026-03-20 13:33:00
W001820,W000187,1,0.282545,1,2026-05-18 23:58:00,2026-05-18 23:58:00
W001820,W000604,1,0.269042,1,2026-05-04 00:38:00,2026-05-04 00:38:00
W001820,W001136,1,0.605974,1,2026-04-17 08:32:00,2026-04-17 08:32:00
W001820,W001586,1,0.709056,1,2026-01-22 08:41:00,2026-01-22 08:41:00
W001820,W001726,1,0.278081,1,2026-04-27 11:17:00,2026-04-27 11:17:00
W001820,W001819,1,0.472865,1,2026-02-26 19:17:00,2026-02-26 19:17:00
W001820,W001993,1,1.038858,1,2026-05-04 11:11:00,2026-05-04 11:11:00
W001820,W002317,1,0.996409,1,2026-04-01 05:42:00,2026-04-01 05:42:00
W001821,W000151,1,7.676273,1,2026-06-12 08:02:00,2026-06-12 08:02:00
W001821,W000292,1,0.264067,1,2026-01-11 18:29:00,2026-01-11 18:29:00
W001821,W000443,1,0.855785,1,2026-01-10 02:23:00,2026-01-10 02:23:00
W001821,W001927,1,0.171872,1,2026-06-12 04:22:00,2026-06-12 04:22:00
W001822,W000215,1,1.163557,1,2026-01-28 02:29:00,2026-01-28 02:29:00
W001822,W000370,1,0.198855,1,2026-02-09 09:07:00,2026-02-09 09:07:00
W001822,W000384,1,1.087622,1,2026-03-14 15:09:00,2026-03-14 15:09:00
W001822,W000743,1,0.382635,1,2026-01-17 08:41:00,2026-01-17 08:41:00
W001823,W000671,1,5.096174,1,2026-06-22 02:23:00,2026-06-22 02:23:00
W001823,W002195,1,0.944019,1,2026-01-20 13:21:00,2026-01-20 13:21:00
W001823,W002240,1,0.446287,1,2026-06-06 15:42:00,2026-06-06 15:42:00
W001824,W000517,1,1.199551,1,2026-02-20 01:25:00,2026-02-20 01:25:00
W001824,W000659,1,1.037955,1,2026-05-01 14:59:00,2026-05-01 14:59:00
W001824,W002403,1,0.530303,1,2026-01-17 11:13:00,2026-01-17 11:13:00
W001825,W000225,1,0.452483,1,2026-02-20 12:27:00,2026-02-20 12:27:00
W001825,W000327,1,0.5887,1,2026-02-12 03:20:00,2026-02-12 03:20:00
W001825,W000795,1,0.300924,1,2026-03-08 02:52:00,2026-03-08 02:52:00
W001825,W002340,1,0.752887,1,2026-01-16 21:17:00,2026-01-16 21:17:00
W001825,W002477,1,0.765663,1,2026-03-05 16:09:00,2026-03-05 16:09:00
W001826,W001326,1,7.747296,1,2026-02-22 05:30:00,2026-02-22 05:30:00
W001826,W001765,1,0.332243,1,2026-02-10 03:24:00,2026-02-10 03:24:00
W001826,W002310,1,0.518396,1,2026-06-15 01:22:00,2026-06-15 01:22:00
W001827,W000489,1,1.066806,1,2026-01-04 01:51:00,2026-01-04 01:51:00
W001827,W000598,1,0.878134,1,2026-05-21 18:45:00,2026-05-21 18:45:00
W001827,W001705,1,0.377612,1,2026-04-08 04:19:00,2026-04-08 04:19:00
W001827,W001914,1,0.27899,1,2026-02-18 16:15:00,2026-02-18 16:15:00
W001827,W002330,1,0.93336,1,2026-03-13 03:30:00,2026-03-13 03:30:00
W001828,W000849,1,0.190528,1,2026-01-09 23:40:00,2026-01-09 23:40:00
W001828,W001389,1,0.527245,1,2026-01-23 12:19:00,2026-01-23 12:19:00
W001829,W000882,1,0.337484,1,2026-03-04 05:38:00,2026-03-04 05:38:00
W001829,W001475,1,0.449035,1,2026-02-04 14:36:00,2026-02-04 14:36:00
W001829,W002087,1,0.693706,1,2026-03-04 06:55:00,2026-03-04 06:55:00
W001830,W001678,1,0.640067,1,2026-02-26 10:01:00,2026-02-26 10:01:00
W001832,W000630,1,1.282379,1,2026-02-02 09:10:00,2026-02-02 09:10:00
W001832,W001188,1,0.292128,1,2026-02-20 19:08:00,2026-02-20 19:08:00
W001832,W001509,1,1.468645,1,2026-05-18 11:45:00,2026-05-18 11:45:00
W001833,W000211,1,0.213077,1,2026-02-23 07:35:00,2026-02-23 07:35:00
W001833,W000531,1,0.234878,1,2026-01-29 14:45:00,2026-01-29 14:45:00
W001833,W002114,1,0.292036,1,2026-01-27 02:10:00,2026-01-27 02:10:00
W001834,W000146,1,0.320821,1,2026-02-17 02:28:00,2026-02-17 02:28:00
W001834,W000291,1,0.492739,1,2026-04-12 07:09:00,2026-04-12 07:09:00
W001834,W000366,1,0.168963,1,2026-02-14 00:33:00,2026-02-14 00:33:00
W001834,W000770,1,0.240516,1,2026-01-03 06:26:00,2026-01-03 06:26:00
W001834,W000860,1,0.167087,1,2026-01-19 04:28:00,2026-01-19 04:28:00
W001834,W002126,1,0.929553,1,2026-01-09 17:27:00,2026-01-09 17:27:00
W001835,W000100,1,0.201455,1,2026-01-31 01:34:00,2026-01-31 01:34:00
W001835,W000191,1,0.474356,1,2026-06-09 12:31:00,2026-06-09 12:31:00
W001835,W001734,1,0.753428,1,2026-04-12 07:29:00,2026-04-12 07:29:00
W001835,W002148,1,0.75954,1,2026-05-02 01:06:00,2026-05-02 01:06:00
W001836,W000819,1,0.464457,1,2026-06-17 07:16:00,2026-06-17 07:16:00
W001836,W002491,1,0.389269,1,2026-03-25 21:44:00,2026-03-25 21:44:00
W001837,W000459,1,1.279619,1,2026-05-07 00:19:00,2026-05-07 00:19:00
W001837,W000737,1,0.875492,1,2026-04-09 06:58:00,2026-04-09 06:58:00
W001837,W001604,1,0.708673,1,2026-04-29 11:23:00,2026-04-29 11:23:00
W001837,W002033,1,0.144314,1,2026-04-23 10:35:00,2026-04-23 10:35:00
W001837,W002200,1,0.08819,1,2026-05-29 13:21:00,2026-05-29 13:21:00
W001837,W002328,1,0.170427,1,2026-04-14 20:39:00,2026-04-14 20:39:00
W001838,W000095,1,0.616495,1,2026-04-04 13:29:00,2026-04-04 13:29:00
W001838,W000584,1,0.246252,1,2026-06-02 05:16:00,2026-06-02 05:16:00
W001840,W000076,1,0.326526,1,2026-01-17 13:19:00,2026-01-17 13:19:00
W001840,W001386,1,0.293302,1,2026-05-24 22:39:00,2026-05-24 22:39:00
W001841,W000092,1,0.20095,1,2026-06-07 05:46:00,2026-06-07 05:46:00
W001842,W000709,1,0.281746,1,2026-01-05 09:32:00,2026-01-05 09:32:00
W001842,W001024,1,4.750288,1,2026-03-28 10:11:00,2026-03-28 10:11:00
W001842,W001364,1,1.565943,1,2026-04-28 16:57:00,2026-04-28 16:57:00
W001842,W001977,1,0.947273,1,2026-01-18 09:15:00,2026-01-18 09:15:00
W001842,W002007,1,0.635827,1,2026-05-02 03:18:00,2026-05-02 03:18:00
W001843,W000602,1,0.219802,1,2026-01-30 14:17:00,2026-01-30 14:17:00
W001843,W001048,1,1.144733,1,2026-06-02 22:08:00,2026-06-02 22:08:00
W001843,W001430,1,3.238798,1,2026-03-07 17:49:00,2026-03-07 17:49:00
W001843,W001744,1,0.273184,1,2026-01-03 17:33:00,2026-01-03 17:33:00
W001844,W000248,1,0.596868,1,2026-03-06 03:33:00,2026-03-06 03:33:00
W001844,W000479,1,0.633352,1,2026-01-05 10:14:00,2026-01-05 10:14:00
W001844,W000677,1,0.117082,1,2026-02-16 23:54:00,2026-02-16 23:54:00
W001844,W001405,1,0.190284,1,2026-05-27 09:36:00,2026-05-27 09:36:00
W001844,W001936,1,0.814261,1,2026-01-06 01:20:00,2026-01-06 01:20:00
W001844,W002226,1,0.316838,1,2026-06-02 04:08:00,2026-06-02 04:08:00
W001844,W002368,1,2.095862,1,2026-01-07 16:20:00,2026-01-07 16:20:00
W001845,W001906,1,1.388209,1,2026-01-30 10:50:00,2026-01-30 10:50:00
W001845,W002210,1,0.092435,1,2026-04-15 17:45:00,2026-04-15 17:45:00
W001846,W000026,1,0.514553,1,2026-06-28 01:01:00,2026-06-28 01:01:00
W001846,W000072,1,1.181411,1,2026-05-30 10:03:00,2026-05-30 10:03:00
W001846,W000850,1,0.471854,1,2026-01-12 16:28:00,2026-01-12 16:28:00
W001846,W001980,1,0.250145,1,2026-04-11 03:17:00,2026-04-11 03:17:00
W001846,W002001,1,2.599181,1,2026-06-13 22:42:00,2026-06-13 22:42:00
W001846,W002100,1,0.498161,1,2026-06-30 01:08:00,2026-06-30 01:08:00
W001848,W001654,1,0.883692,1,2026-02-21 09:59:00,2026-02-21 09:59:00
W001849,W000151,1,0.43166,1,2026-01-02 23:26:00,2026-01-02 23:26:00
W001849,W000223,1,0.41094,1,2026-04-05 05:35:00,2026-04-05 05:35:00
W001849,W000305,1,0.340543,1,2026-06-22 06:22:00,2026-06-22 06:22:00
W001849,W001822,1,0.226647,1,2026-06-15 16:44:00,2026-06-15 16:44:00
W001849,W002318,1,0.382555,1,2026-06-09 09:07:00,2026-06-09 09:07:00
W001850,W000497,1,0.671464,1,2026-04-01 23:49:00,2026-04-01 23:49:00
W001850,W002152,1,0.504314,1,2026-02-19 16:00:00,2026-02-19 16:00:00
W001851,W000048,1,0.631785,1,2026-06-24 04:31:00,2026-06-24 04:31:00
W001851,W000282,1,0.871865,1,2026-04-01 17:20:00,2026-04-01 17:20:00
W001851,W000482,1,1.123343,1,2026-02-25 16:19:00,2026-02-25 16:19:00
W001851,W000638,1,0.575688,1,2026-05-13 16:53:00,2026-05-13 16:53:00
W001851,W001466,1,0.593222,1,2026-05-08 07:52:00,2026-05-08 07:52:00
W001851,W001547,1,0.284822,1,2026-02-21 23:43:00,2026-02-21 23:43:00
W001851,W001554,1,1.701426,1,2026-04-24 17:26:00,2026-04-24 17:26:00
W001852,W000085,1,0.64789,1,2026-05-09 08:24:00,2026-05-09 08:24:00
W001852,W000170,1,4.293044,1,2026-03-10 10:23:00,2026-03-10 10:23:00
W001852,W001441,1,0.711335,1,2026-02-15 08:29:00,2026-02-15 08:29:00
W001852,W001722,1,0.325246,1,2026-02-14 14:13:00,2026-02-14 14:13:00
W001852,W002311,1,0.841905,1,2026-05-14 05:06:00,2026-05-14 05:06:00
W001854,W000941,1,0.264998,1,2026-04-23 06:18:00,2026-04-23 06:18:00
W001854,W001336,1,0.967729,1,2026-05-22 19:06:00,2026-05-22 19:06:00
W001854,W002011,1,0.853265,1,2026-05-09 03:50:00,2026-05-09 03:50:00
W001854,W002189,1,0.272387,1,2026-06-21 09:48:00,2026-06-21 09:48:00
W001854,W002281,1,0.339425,1,2026-06-25 14:05:00,2026-06-25 14:05:00
W001855,W000186,1,1.689245,1,2026-06-22 00:39:00,2026-06-22 00:39:00
W001855,W000375,1,0.590957,1,2026-01-21 19:10:00,2026-01-21 19:10:00
W001855,W001189,1,0.285865,1,2026-05-20 20:35:00,2026-05-20 20:35:00
W001855,W001194,1,0.208445,1,2026-05-11 19:15:00,2026-05-11 19:15:00
W001856,W000106,1,0.2168,1,2026-06-21 06:13:00,2026-06-21 06:13:00
W001856,W000692,1,0.687956,1,2026-03-21 11:53:00,2026-03-21 11:53:00
W001856,W000892,1,0.453738,1,2026-01-27 07:13:00,2026-01-27 07:13:00
W001856,W001644,1,0.259619,1,2026-01-15 06:23:00,2026-01-15 06:23:00
W001856,W001677,1,0.294682,1,2026-03-03 00:57:00,2026-03-03 00:57:00
W001857,W000552,1,0.159607,1,2026-03-22 15:46:00,2026-03-22 15:46:00
W001857,W000855,1,1.276337,1,2026-04-28 19:06:00,2026-04-28 19:06:00
W001857,W001432,1,0.426325,1,2026-01-08 18:40:00,2026-01-08 18:40:00
W001857,W001733,1,0.473369,1,2026-06-26 00:29:00,2026-06-26 00:29:00
W001858,W000985,1,0.089873,1,2026-03-27 21:01:00,2026-03-27 21:01:00
W001858,W002051,1,0.804881,1,2026-03-21 10:58:00,2026-03-21 10:58:00
W001858,W002068,1,0.557053,1,2026-06-24 12:50:00,2026-06-24 12:50:00
W001858,W002309,1,1.090251,1,2026-02-06 00:17:00,2026-02-06 00:17:00
W001859,W001933,1,0.387881,1,2026-05-16 04:51:00,2026-05-16 04:51:00
W001859,W002090,1,0.358624,1,2026-04-09 19:51:00,2026-04-09 19:51:00
W001860,W001378,1,1.861138,1,2026-01-04 01:27:00,2026-01-04 01:27:00
W001861,W000457,1,0.929581,1,2026-06-16 07:10:00,2026-06-16 07:10:00
W001861,W001171,1,0.67243,1,2026-02-25 02:53:00,2026-02-25 02:53:00
W001861,W001512,1,0.417399,1,2026-04-23 12:26:00,2026-04-23 12:26:00
W001861,W001543,1,9.024376,1,2026-06-14 18:35:00,2026-06-14 18:35:00
W001861,W002052,1,1.85792,1,2026-01-22 04:12:00,2026-01-22 04:12:00
W001862,W000361,1,0.263185,1,2026-03-22 14:53:00,2026-03-22 14:53:00
W001862,W000558,1,0.362527,1,2026-05-05 20:52:00,2026-05-05 20:52:00
W001862,W000955,1,1.397618,1,2026-05-19 11:34:00,2026-05-19 11:34:00
W001862,W002125,1,0.414131,1,2026-01-26 14:26:00,2026-01-26 14:26:00
W001863,W000326,1,0.802492,1,2026-02-19 12:52:00,2026-02-19 12:52:00
W001863,W000428,1,0.766265,1,2026-06-17 20:47:00,2026-06-17 20:47:00
W001863,W000745,1,0.793896,1,2026-01-10 19:39:00,2026-01-10 19:39:00
W001863,W000932,1,0.132905,1,2026-06-12 20:09:00,2026-06-12 20:09:00
W001864,W000550,1,0.710301,1,2026-03-18 16:46:00,2026-03-18 16:46:00
W001864,W000736,1,0.385582,1,2026-03-29 22:18:00,2026-03-29 22:18:00
W001864,W001723,1,0.180653,1,2026-02-24 06:35:00,2026-02-24 06:35:00
W001865,W000147,1,1.033383,1,2026-02-08 06:00:00,2026-02-08 06:00:00
W001865,W000579,1,1.573673,1,2026-05-20 01:14:00,2026-05-20 01:14:00
W001865,W000627,1,0.302817,1,2026-01-26 10:55:00,2026-01-26 10:55:00
W001865,W000639,1,0.545401,1,2026-02-23 14:28:00,2026-02-23 14:28:00
W001865,W000641,1,0.303175,1,2026-04-06 16:35:00,2026-04-06 16:35:00
W001865,W000987,1,0.376024,1,2026-02-01 20:50:00,2026-02-01 20:50:00
W001865,W001321,1,0.109847,1,2026-02-25 21:31:00,2026-02-25 21:31:00
W001865,W001961,1,1.151393,1,2026-03-24 05:36:00,2026-03-24 05:36:00
W001866,W000235,1,2.071394,1,2026-04-26 09:52:00,2026-04-26 09:52:00
W001866,W000627,1,0.477543,1,2026-03-01 13:12:00,2026-03-01 13:12:00
W001866,W000691,1,0.602938,1,2026-01-07 00:01:00,2026-01-07 00:01:00
W001866,W001519,1,0.654647,1,2026-01-02 03:54:00,2026-01-02 03:54:00
W001866,W001545,1,0.335788,1,2026-01-13 15:54:00,2026-01-13 15:54:00
W001866,W001793,1,4.990325,1,2026-03-05 00:26:00,2026-03-05 00:26:00
W001866,W002018,1,0.942868,1,2026-02-18 19:46:00,2026-02-18 19:46:00
W001867,W000194,1,0.496255,1,2026-04-30 09:49:00,2026-04-30 09:49:00
W001867,W000329,1,0.808434,1,2026-04-29 18:31:00,2026-04-29 18:31:00
W001867,W001006,1,0.600305,1,2026-05-06 08:24:00,2026-05-06 08:24:00
W001867,W001074,1,0.772606,1,2026-01-25 20:14:00,2026-01-25 20:14:00
W001868,W000540,1,1.693763,1,2026-04-29 20:02:00,2026-04-29 20:02:00
W001868,W000742,1,0.499899,1,2026-01-26 03:35:00,2026-01-26 03:35:00
W001868,W001007,1,0.295425,1,2026-06-27 15:56:00,2026-06-27 15:56:00
W001868,W002289,1,0.35719,1,2026-03-20 04:31:00,2026-03-20 04:31:00
W001868,W002354,1,0.821424,1,2026-03-23 04:32:00,2026-03-23 04:32:00
W001868,W002434,1,0.832161,1,2026-04-20 12:08:00,2026-04-20 12:08:00
W001869,W000065,1,0.861607,1,2026-01-25 08:31:00,2026-01-25 08:31:00
W001869,W000293,1,0.776668,1,2026-03-08 03:36:00,2026-03-08 03:36:00
W001869,W001028,1,0.190069,1,2026-06-26 07:57:00,2026-06-26 07:57:00
W001869,W001242,1,0.334379,1,2026-06-28 04:31:00,2026-06-28 04:31:00
W001869,W001776,1,0.321176,1,2026-05-08 14:43:00,2026-05-08 14:43:00
W001870,W000215,1,2.879308,1,2026-01-12 06:01:00,2026-01-12 06:01:00
W001870,W000313,1,0.297573,1,2026-01-17 23:39:00,2026-01-17 23:39:00
W001870,W000460,1,0.252,1,2026-04-09 16:14:00,2026-04-09 16:14:00
W001870,W000658,1,0.397487,1,2026-02-28 13:31:00,2026-02-28 13:31:00
W001870,W000947,1,0.472488,1,2026-04-08 08:45:00,2026-04-08 08:45:00
W001870,W001632,1,5.784553,1,2026-03-11 21:58:00,2026-03-11 21:58:00
W001871,W000868,1,0.520937,1,2026-06-13 13:39:00,2026-06-13 13:39:00
W001871,W001099,1,0.47848,1,2026-01-12 04:24:00,2026-01-12 04:24:00
W001871,W001439,1,0.715635,1,2026-06-21 14:13:00,2026-06-21 14:13:00
W001871,W002413,1,0.84808,1,2026-04-02 06:49:00,2026-04-02 06:49:00
W001872,W000803,1,0.648773,1,2026-04-19 05:17:00,2026-04-19 05:17:00
W001872,W001206,1,0.824619,1,2026-05-03 13:26:00,2026-05-03 13:26:00
W001872,W001642,1,0.109998,1,2026-02-24 04:38:00,2026-02-24 04:38:00
W001872,W002043,1,8.92404,1,2026-04-18 19:52:00,2026-04-18 19:52:00
W001872,W002220,1,0.277014,1,2026-04-29 20:55:00,2026-04-29 20:55:00
W001873,W001045,1,0.24636,1,2026-04-13 02:06:00,2026-04-13 02:06:00
W001874,W001888,1,0.432428,1,2026-06-19 22:01:00,2026-06-19 22:01:00
W001875,W000240,1,0.34705,1,2026-04-30 15:47:00,2026-04-30 15:47:00
W001875,W000295,1,0.482701,1,2026-02-17 09:29:00,2026-02-17 09:29:00
W001875,W000879,1,0.799516,1,2026-03-07 22:27:00,2026-03-07 22:27:00
W001875,W001046,1,0.250978,1,2026-01-25 12:29:00,2026-01-25 12:29:00
W001875,W002126,1,0.964718,1,2026-02-13 14:46:00,2026-02-13 14:46:00
W001876,W000609,1,0.603901,1,2026-05-28 23:09:00,2026-05-28 23:09:00
W001876,W000752,1,0.386861,1,2026-04-06 06:09:00,2026-04-06 06:09:00
W001876,W001033,1,0.245864,1,2026-01-25 04:07:00,2026-01-25 04:07:00
W001876,W002164,1,0.424937,1,2026-02-03 00:11:00,2026-02-03 00:11:00
W001877,W001357,1,0.209474,1,2026-04-28 10:28:00,2026-04-28 10:28:00
W001877,W001699,1,0.243235,1,2026-01-30 04:44:00,2026-01-30 04:44:00
W001877,W002092,1,0.916167,1,2026-06-16 10:26:00,2026-06-16 10:26:00
W001877,W002136,1,0.329253,1,2026-06-20 02:27:00,2026-06-20 02:27:00
